feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,0.0,1188.22314453125,0.0,0.0,0.0,0.0,660.3219604492188,0.0,691.136962890625,1350.893798828125,0.0,0.0,128.78131103515625,0.0,0.0,5.0,0.0
0.0,0.0,1249.378662109375,0.0,0.0,0.0,0.0,664.1467895507812,0.0,637.7587890625,1344.2783203125,0.0,0.0,41.065185546875,0.0,0.0,5.0,0.0
0.0,0.0,1355.015869140625,0.0,0.0,0.0,0.0,674.3911743164062,0.0,733.922607421875,1507.0244140625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1484.735595703125,0.0,0.0,0.0,0.0,714.5509643554688,0.0,899.0272216796875,1734.9852294921875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1505.1917724609375,0.0,0.0,0.0,0.0,718.0335083007812,0.0,926.4465942382812,1768.1202392578125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1423.7679443359375,0.0,0.0,0.0,0.0,679.1889038085938,0.0,863.0321044921875,1656.2283935546875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1454.98583984375,0.0,0.0,0.0,0.0,688.7007446289062,0.0,870.009521484375,1687.228759765625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1330.9952392578125,0.0,0.0,0.0,0.0,629.9310913085938,0.0,791.1988525390625,1518.9354248046875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1372.6302490234375,0.0,0.0,0.0,0.0,646.5138549804688,0.0,836.417724609375,1578.2901611328125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1225.4058837890625,0.0,0.0,0.0,0.0,574.9025268554688,0.0,725.286865234375,1370.22216796875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1399.0587158203125,0.0,0.0,0.0,0.0,666.18017578125,0.0,834.7434692382812,1611.654541015625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1536.079833984375,0.0,0.0,0.0,0.0,736.0687866210938,0.0,934.027587890625,1807.55712890625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1526.4635009765625,0.0,0.0,0.0,0.0,729.5496826171875,0.0,939.9815063476562,1794.265869140625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1352.6995849609375,0.0,0.0,0.0,0.0,644.4146118164062,0.0,812.6515502929688,1557.4443359375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1508.3096923828125,0.0,0.0,0.0,0.0,710.7175903320312,0.0,907.27490234375,1761.61669921875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
