feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,0.0,1349.1485595703125,0.0,0.0,0.0,0.0,749.4080200195312,0.0,748.90087890625,1452.076416015625,0.0,0.0,120.8804702758789,0.0,0.0,5.0,0.0
0.0,0.0,1636.341552734375,0.0,0.0,0.0,0.0,867.3092651367188,0.0,870.2595825195312,1785.60400390625,0.0,0.0,89.78105163574219,0.0,0.0,5.0,0.0
0.0,0.0,1587.2828369140625,0.0,0.0,0.0,0.0,797.4910278320312,0.0,902.45849609375,1821.022216796875,0.0,0.0,25.365476608276367,0.0,0.0,5.0,0.0
0.0,0.0,1170.0789794921875,0.0,0.0,0.0,0.0,551.3497314453125,0.0,682.90283203125,1284.77490234375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1013.5464477539062,0.0,0.0,0.0,0.0,453.85614013671875,0.0,548.5542602539062,1046.5662841796875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,994.5088500976562,0.0,0.0,0.0,0.0,457.828857421875,0.0,545.675537109375,1029.5341796875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1025.707275390625,0.0,0.0,0.0,0.0,470.90289306640625,0.0,580.3697509765625,1079.684814453125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1029.3966064453125,0.0,0.0,0.0,0.0,462.28900146484375,0.0,578.1878662109375,1078.65478515625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,938.7213134765625,0.0,0.0,0.0,0.0,421.491455078125,0.0,495.270751953125,931.7463989257812,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1061.9234619140625,0.0,0.0,0.0,0.0,494.4895324707031,0.0,593.92626953125,1125.7701416015625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1266.8785400390625,0.0,0.0,0.0,0.0,598.174560546875,0.0,752.239013671875,1421.1015625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1157.2431640625,0.0,0.0,0.0,0.0,543.4933471679688,0.0,673.408447265625,1267.2943115234375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,945.3878784179688,0.0,0.0,0.0,0.0,427.40643310546875,0.0,499.0260925292969,941.93359375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,963.4459838867188,0.0,0.0,0.0,0.0,444.5718078613281,0.0,520.39990234375,977.122314453125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1099.110107421875,0.0,0.0,0.0,0.0,512.565673828125,0.0,635.9699096679688,1181.040771484375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1009.9583129882812,0.0,0.0,0.0,0.0,457.6235656738281,0.0,566.2294311523438,1051.757568359375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,916.5540771484375,0.0,0.0,0.0,0.0,407.05413818359375,0.0,475.090087890625,893.8789672851562,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1143.88916015625,0.0,0.0,0.0,0.0,537.8165283203125,0.0,653.5590209960938,1243.5303955078125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1229.895751953125,0.0,0.0,0.0,0.0,582.3799438476562,0.0,727.2568969726562,1370.23583984375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1128.8846435546875,0.0,0.0,0.0,0.0,527.3446655273438,0.0,653.0042724609375,1228.3927001953125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1013.5464477539062,0.0,0.0,0.0,0.0,453.85614013671875,0.0,548.5542602539062,1046.5662841796875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,994.5088500976562,0.0,0.0,0.0,0.0,457.828857421875,0.0,545.675537109375,1029.5341796875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1025.707275390625,0.0,0.0,0.0,0.0,470.90289306640625,0.0,580.3697509765625,1079.684814453125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1029.3966064453125,0.0,0.0,0.0,0.0,462.28900146484375,0.0,578.1878662109375,1078.65478515625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,938.7213134765625,0.0,0.0,0.0,0.0,421.491455078125,0.0,495.270751953125,931.7463989257812,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1061.9234619140625,0.0,0.0,0.0,0.0,494.4895324707031,0.0,593.92626953125,1125.7701416015625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1266.8785400390625,0.0,0.0,0.0,0.0,598.174560546875,0.0,752.239013671875,1421.1015625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1157.2431640625,0.0,0.0,0.0,0.0,543.4933471679688,0.0,673.408447265625,1267.2943115234375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,945.3878784179688,0.0,0.0,0.0,0.0,427.40643310546875,0.0,499.0260925292969,941.93359375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,963.4459838867188,0.0,0.0,0.0,0.0,444.5718078613281,0.0,520.39990234375,977.122314453125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1099.110107421875,0.0,0.0,0.0,0.0,512.565673828125,0.0,635.9699096679688,1181.040771484375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1009.9583129882812,0.0,0.0,0.0,0.0,457.6235656738281,0.0,566.2294311523438,1051.757568359375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,916.5540771484375,0.0,0.0,0.0,0.0,407.05413818359375,0.0,475.090087890625,893.8789672851562,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1143.88916015625,0.0,0.0,0.0,0.0,537.8165283203125,0.0,653.5590209960938,1243.5303955078125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1229.895751953125,0.0,0.0,0.0,0.0,582.3799438476562,0.0,727.2568969726562,1370.23583984375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1128.8846435546875,0.0,0.0,0.0,0.0,527.3446655273438,0.0,653.0042724609375,1228.3927001953125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1013.5464477539062,0.0,0.0,0.0,0.0,453.85614013671875,0.0,548.5542602539062,1046.5662841796875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,994.5088500976562,0.0,0.0,0.0,0.0,457.828857421875,0.0,545.675537109375,1029.5341796875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1025.707275390625,0.0,0.0,0.0,0.0,470.90289306640625,0.0,580.3697509765625,1079.684814453125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1029.3966064453125,0.0,0.0,0.0,0.0,462.28900146484375,0.0,578.1878662109375,1078.65478515625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,938.7213134765625,0.0,0.0,0.0,0.0,421.491455078125,0.0,495.270751953125,931.7463989257812,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1061.9234619140625,0.0,0.0,0.0,0.0,494.4895324707031,0.0,593.92626953125,1125.7701416015625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1266.8785400390625,0.0,0.0,0.0,0.0,598.174560546875,0.0,752.239013671875,1421.1015625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1157.2431640625,0.0,0.0,0.0,0.0,543.4933471679688,0.0,673.408447265625,1267.2943115234375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,945.3878784179688,0.0,0.0,0.0,0.0,427.40643310546875,0.0,499.0260925292969,941.93359375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,963.4459838867188,0.0,0.0,0.0,0.0,444.5718078613281,0.0,520.39990234375,977.122314453125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1099.110107421875,0.0,0.0,0.0,0.0,512.565673828125,0.0,635.9699096679688,1181.040771484375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1009.9583129882812,0.0,0.0,0.0,0.0,457.6235656738281,0.0,566.2294311523438,1051.757568359375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,916.5540771484375,0.0,0.0,0.0,0.0,407.05413818359375,0.0,475.090087890625,893.8789672851562,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1143.88916015625,0.0,0.0,0.0,0.0,537.8165283203125,0.0,653.5590209960938,1243.5303955078125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1229.895751953125,0.0,0.0,0.0,0.0,582.3799438476562,0.0,727.2568969726562,1370.23583984375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1128.8846435546875,0.0,0.0,0.0,0.0,527.3446655273438,0.0,653.0042724609375,1228.3927001953125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1013.5464477539062,0.0,0.0,0.0,0.0,453.85614013671875,0.0,548.5542602539062,1046.5662841796875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,994.5088500976562,0.0,0.0,0.0,0.0,457.828857421875,0.0,545.675537109375,1029.5341796875,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1025.707275390625,0.0,0.0,0.0,0.0,470.90289306640625,0.0,580.3697509765625,1079.684814453125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1029.3966064453125,0.0,0.0,0.0,0.0,462.28900146484375,0.0,578.1878662109375,1078.65478515625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,938.7213134765625,0.0,0.0,0.0,0.0,421.491455078125,0.0,495.270751953125,931.7463989257812,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1061.9234619140625,0.0,0.0,0.0,0.0,494.4895324707031,0.0,593.92626953125,1125.7701416015625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1266.8785400390625,0.0,0.0,0.0,0.0,598.174560546875,0.0,752.239013671875,1421.1015625,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1157.2431640625,0.0,0.0,0.0,0.0,543.4933471679688,0.0,673.408447265625,1267.2943115234375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,945.3878784179688,0.0,0.0,0.0,0.0,427.40643310546875,0.0,499.0260925292969,941.93359375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,963.4459838867188,0.0,0.0,0.0,0.0,444.5718078613281,0.0,520.39990234375,977.122314453125,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1099.110107421875,0.0,0.0,0.0,0.0,512.565673828125,0.0,635.9699096679688,1181.040771484375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,0.0,1009.9583129882812,0.0,0.0,0.0,0.0,457.6235656738281,0.0,566.2294311523438,1051.757568359375,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,64.6788101196289,602.4553833007812,0.0,0.0,0.0,0.0,0.0,82.01673126220703,0.0,151.9058837890625,0.0,0.0,0.0,0.0,0.0,7.0,1.0
0.0,60.45146560668945,679.0692138671875,0.0,0.0,0.0,0.0,0.0,58.855384826660156,0.0,134.8746795654297,0.0,0.0,0.0,0.0,0.0,7.0,0.0
0.0,29.60728645324707,603.866455078125,0.0,0.0,0.0,0.0,27.729583740234375,18.91912078857422,0.0,135.0618896484375,0.0,0.0,0.0,0.0,0.0,7.0,0.0
0.0,52.31202697753906,620.091552734375,0.0,0.0,0.0,0.0,6.069410800933838,48.64134216308594,0.0,120.26886749267578,0.0,0.0,0.0,0.0,0.0,7.0,1.0
0.0,0.0,582.0657958984375,0.0,0.0,0.0,0.0,72.54105377197266,9.07070541381836,5.328354835510254,99.90937805175781,0.0,0.0,0.0,0.0,0.0,7.0,0.0
0.0,0.0,590.724365234375,0.0,0.0,0.0,0.0,116.91098022460938,0.0,25.27530860900879,96.6612777709961,0.0,0.0,0.0,0.0,0.0,7.0,0.0
0.0,4.705917835235596,590.6168823242188,0.0,0.0,0.0,0.0,63.21495819091797,60.13090133666992,18.13579750061035,79.53630828857422,0.0,0.0,0.0,0.0,0.0,7.0,0.0
0.0,0.0,573.1897583007812,0.0,0.0,0.0,0.0,109.6574935913086,31.886192321777344,54.95521545410156,91.89818572998047,0.0,0.0,0.0,0.0,0.0,7.0,1.0
0.0,0.0,595.5872192382812,0.0,0.0,0.0,0.0,138.81944274902344,29.8013916015625,73.0080795288086,94.55638122558594,0.0,0.0,0.0,0.0,0.0,7.0,0.0
0.0,0.0,615.1647338867188,0.0,0.0,0.0,0.0,117.21881103515625,71.87776947021484,70.93515014648438,63.778480529785156,0.0,0.0,0.0,0.0,0.0,7.0,0.0
0.0,0.0,626.899169921875,0.0,0.0,0.0,0.0,112.17942810058594,62.82121276855469,77.96292114257812,71.61756134033203,0.0,0.0,0.0,0.0,0.0,7.0,1.0
0.0,0.0,595.3023681640625,0.0,0.0,0.0,0.0,85.71194458007812,32.29613494873047,77.03028869628906,103.48881530761719,0.0,0.0,0.0,0.0,0.0,7.0,0.0
