feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,0.0,898.8489990234375,0.0,0.0,0.0,0.0,1037.72119140625,0.0,448.95867919921875,1733.80517578125,0.0,0.0,557.7145385742188,0.0,0.0,5.0,0.0
0.0,0.0,924.5264282226562,0.0,0.0,0.0,0.0,1045.2674560546875,0.0,335.8468933105469,1849.220703125,0.0,0.0,461.2273864746094,0.0,0.0,5.0,0.0
0.0,0.0,687.9691162109375,0.0,0.0,0.0,0.0,920.0426635742188,0.0,251.0191192626953,1849.6566162109375,0.0,0.0,472.50921630859375,0.0,0.0,5.0,0.0
0.0,0.0,693.4364013671875,0.0,0.0,0.0,0.0,966.4689331054688,0.0,316.5917663574219,2150.921875,0.0,0.0,575.4807739257812,0.0,0.0,0.0,0.0
0.0,0.0,664.4674072265625,0.0,0.0,0.0,0.0,937.224853515625,0.0,306.1548156738281,2077.3642578125,0.0,0.0,563.3473510742188,0.0,0.0,5.0,0.0
0.0,0.0,655.1959228515625,0.0,0.0,0.0,0.0,962.7009887695312,0.0,292.2283630371094,2103.048095703125,0.0,0.0,591.806396484375,0.0,0.0,0.0,0.0
0.0,0.0,673.0471801757812,0.0,0.0,0.0,0.0,970.9136962890625,0.0,304.8064270019531,2102.739501953125,0.0,0.0,585.4256591796875,0.0,0.0,0.0,0.0
0.0,0.0,636.7401733398438,0.0,0.0,0.0,0.0,949.3395385742188,0.0,284.9201965332031,2067.55908203125,0.0,0.0,594.559326171875,0.0,0.0,0.0,0.0
0.0,0.0,658.397705078125,0.0,0.0,0.0,0.0,933.9448852539062,0.0,295.11859130859375,2051.8837890625,0.0,0.0,556.1516723632812,0.0,0.0,5.0,0.0
0.0,0.0,722.6038818359375,0.0,0.0,0.0,0.0,986.5416259765625,0.0,324.0314636230469,2160.97900390625,0.0,0.0,566.3983764648438,0.0,0.0,5.0,0.0
0.0,0.0,710.8714599609375,0.0,0.0,0.0,0.0,983.8112182617188,0.0,330.645263671875,2159.495849609375,0.0,0.0,576.4458618164062,0.0,0.0,5.0,0.0
0.0,0.0,671.2191772460938,0.0,0.0,0.0,0.0,957.5128784179688,0.0,305.2755432128906,2131.015625,0.0,0.0,580.4697875976562,0.0,0.0,0.0,0.0
