1.1313598,1.8668015,2.9819083,-1.3454267,0.06519552,3.666996,-0.9063383,3.5797405,-1.7877518
1.091821,1.90733,2.9528782,-1.3204374,0.052373953,3.5622697,-0.81920826,3.5181227,-1.726608
1.0918208,1.90733,2.9528782,-1.3204374,0.052373953,3.5622697,-0.81920826,3.5181227,-1.7266082
1.1030073,1.9309795,2.8950403,-1.2722242,0.027940981,3.3638668,-0.72068834,3.2311976,-1.6370482
1.1030073,1.9309795,2.8950403,-1.2722243,0.027941026,3.3638668,-0.72068846,3.2311978,-1.6370482
1.0921149,1.9234068,2.9425318,-1.3112267,0.046454124,3.4966123,-0.78735185,3.415202,-1.7022796
1.1030073,1.9309795,2.8950403,-1.2722242,0.027940981,3.3638668,-0.72068834,3.2311976,-1.6370482
1.0918208,1.907331,2.952878,-1.3204373,0.052373804,3.562267,-0.8192071,3.5181186,-1.7266072
1.1028155,1.9310083,2.8956764,-1.272765,0.028132029,3.3652003,-0.72141933,3.2329066,-1.6378571
1.1030076,1.9309795,2.89504,-1.2722237,0.02794119,3.363866,-0.72068787,3.2311974,-1.6370475
1.1030073,1.9309795,2.8950403,-1.2722242,0.027940981,3.3638668,-0.72068834,3.2311976,-1.6370482
1.1029998,1.9309807,2.895065,-1.2722453,0.027948417,3.3639183,-0.72071683,3.2312639,-1.6370797
1.1030073,1.9309795,2.8950403,-1.2722242,0.027940996,3.3638666,-0.7206883,3.2311976,-1.6370482
1.1029984,1.9309807,2.89507,-1.2722495,0.027949862,3.3639286,-0.72072244,3.2312772,-1.6370859
1.1030072,1.9309795,2.8950405,-1.2722244,0.02794107,3.363867,-0.72068864,3.231198,-1.6370485
1.091821,1.90733,2.9528782,-1.3204374,0.052373953,3.5622697,-0.81920826,3.5181227,-1.726608
1.1030073,1.9309795,2.8950403,-1.2722243,0.02794101,3.3638668,-0.72068846,3.2311978,-1.6370482
1.1030073,1.9309795,2.8950403,-1.2722242,0.027940981,3.3638668,-0.72068834,3.2311976,-1.6370482
1.1030073,1.9309795,2.8950403,-1.2722242,0.027940981,3.3638668,-0.72068834,3.2311976,-1.6370482
1.1030073,1.9309795,2.8950403,-1.2722242,0.027940981,3.3638668,-0.72068834,3.2311976,-1.6370482
1.1030073,1.9309795,2.8950403,-1.2722243,0.027941026,3.3638668,-0.72068846,3.2311978,-1.6370482
1.0921149,1.9234068,2.9425318,-1.3112267,0.046454124,3.4966123,-0.78735185,3.415202,-1.7022796
1.1030073,1.9309795,2.8950403,-1.2722242,0.027940981,3.3638668,-0.72068834,3.2311976,-1.6370482
1.0918208,1.907331,2.952878,-1.3204373,0.052373804,3.562267,-0.8192071,3.5181186,-1.7266072
1.1028155,1.9310083,2.8956764,-1.272765,0.028132029,3.3652003,-0.72141933,3.2329066,-1.6378571
1.1030076,1.9309795,2.89504,-1.2722237,0.02794119,3.363866,-0.72068787,3.2311974,-1.6370475
1.1030073,1.9309795,2.8950403,-1.2722242,0.027940981,3.3638668,-0.72068834,3.2311976,-1.6370482
