cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward
-0.0482596680521965,0.028685325756669044,-0.0003300319949630648,-0.006297717802226543,1.0,1.0
-0.04768596217036247,0.2238120138645172,-0.00045598633005283773,-0.29908475279808044,0.0,1.0
-0.04320972040295601,0.028696561232209206,-0.006437681615352631,-0.006545672658830881,0.0,1.0
-0.04263579100370407,-0.16633248329162598,-0.006568594835698605,0.28409916162490845,1.0,1.0
-0.045962441712617874,0.028882542625069618,-0.0008866118150763214,-0.010648207738995552,0.0,1.0
-0.04538479074835777,-0.16622668504714966,-0.0010995760094374418,0.28175485134124756,1.0,1.0
-0.04870932176709175,0.028910934925079346,0.004535520914942026,-0.011274675838649273,1.0,1.0
-0.048131104558706284,0.2239675521850586,0.0043100276961922646,-0.302523136138916,0.0,1.0
-0.043651752173900604,0.028784437105059624,-0.0017404353711754084,-0.008484053425490856,0.0,1.0
-0.04307606443762779,-0.16631251573562622,-0.0019101165235042572,0.2836492359638214,1.0,1.0
-0.04640231654047966,0.028836632147431374,0.003762868233025074,-0.009635517373681068,1.0,1.0
-0.04582558199763298,0.22390441596508026,0.003570157801732421,-0.3011288344860077,0.0,1.0
-0.04134749248623848,0.02873176336288452,-0.0024524189066141844,-0.007322102785110474,0.0,1.0
-0.04077285900712013,-0.1663549393415451,-0.002598860999569297,0.2845860421657562,1.0,1.0
-0.04409995675086975,0.0288039892911911,0.003092859871685505,-0.00891540851444006,1.0,1.0
-0.0435238778591156,0.22388145327568054,0.002914551878347993,-0.3006208837032318,0.0,1.0
-0.03904625028371811,0.028718076646327972,-0.0030978661961853504,-0.007020207121968269,0.0,1.0
-0.03847188875079155,-0.1663593053817749,-0.003238270292058587,0.2846837043762207,1.0,1.0
-0.04179907217621803,0.028808675706386566,0.0024554035626351833,-0.009018797427415848,1.0,1.0
-0.04122290015220642,0.22389532625675201,0.0022750275675207376,-0.30092599987983704,0.0,1.0
-0.036744993180036545,0.028741024434566498,-0.0037434925325214863,-0.007526449393481016,0.0,1.0
-0.036170173436403275,-0.16632704436779022,-0.003894021501764655,0.28397300839424133,1.0,1.0
-0.039496712386608124,0.028850233182311058,0.0017854388570412993,-0.009935516864061356,1.0,1.0
-0.038919709622859955,0.22394652664661407,0.0015867284964770079,-0.30205458402633667,0.0,1.0
-0.034440778195858,0.02880200371146202,-0.004454363137483597,-0.008871656842529774,0.0,1.0
-0.033864736557006836,-0.16625578701496124,-0.004631796386092901,0.28240254521369934,1.0,1.0
-0.03718985244631767,0.02893192693591118,0.001016254536807537,-0.011737626045942307,1.0,1.0
-0.03661121428012848,0.22403928637504578,0.0007815020508132875,-0.3040997385978699,0.0,1.0
-0.03213042765855789,0.028906209394335747,-0.005300492513924837,-0.011170446872711182,0.0,1.0
-0.031552303582429886,-0.16613933444023132,-0.005523901432752609,0.27983540296554565,1.0,1.0
-0.034875091165304184,0.029060985893011093,7.280654972419143e-05,-0.014584611169993877,1.0,1.0
-0.034293871372938156,0.2241818904876709,-0.00021888567425776273,-0.30724456906318665,0.0,1.0
-0.029810234904289246,0.029063060879707336,-0.006363776978105307,-0.014630678109824657,0.0,1.0
-0.029228972271084785,-0.16596704721450806,-0.006656390614807606,0.27603763341903687,1.0,1.0
-0.032548315823078156,0.02924923226237297,-0.0011356379836797714,-0.018737275153398514,0.0,1.0
-0.03196332976222038,-0.16585642099380493,-0.0015103835612535477,0.2735871374607086,1.0,1.0
-0.03528045862913132,0.029287055134773254,0.003961359150707722,-0.01957179419696331,1.0,1.0
-0.03469471633434296,0.22435197234153748,0.003569923108443618,-0.3110022246837616,0.0,1.0
-0.0302076768130064,0.029179343953728676,-0.0026501216925680637,-0.017195602878928185,0.0,1.0
-0.0296240895986557,-0.16590450704097748,-0.0029940337408334017,0.2746500074863434,1.0,1.0
-0.03294217959046364,0.02926003932952881,0.002498966408893466,-0.018975742161273956,1.0,1.0
-0.03235698118805885,0.22434605658054352,0.002119451528415084,-0.31086915731430054,0.0,1.0
-0.0278700590133667,0.029193980619311333,-0.004097932018339634,-0.017518583685159683,0.0,1.0
-0.02728617936372757,-0.16586896777153015,-0.004448303487151861,0.273868590593338,1.0,1.0
-0.0306035578250885,0.02931617572903633,0.0010290681384503841,-0.0202140212059021,1.0,1.0
-0.03001723438501358,0.224423348903656,0.00062478770269081,-0.31257209181785583,0.0,1.0
-0.025528768077492714,0.029292507097125053,-0.005626654252409935,-0.019692188128829002,0.0,1.0
-0.024942917749285698,-0.16574829816818237,-0.0060204979963600636,0.2712101638317108,1.0,1.0
-0.028257884085178375,0.029459040611982346,-0.0005962945288047194,-0.023365555331110954,0.0,1.0
-0.027668701484799385,-0.16565436124801636,-0.00106360565405339,0.2691291868686676,1.0,1.0
-0.030981790274381638,0.029482759535312653,0.004318977706134319,-0.023889031261205673,1.0,1.0
-0.030392134562134743,0.2245425134897232,0.0038411973509937525,-0.3152061402797699,0.0,1.0
-0.02590128406882286,0.02936604991555214,-0.002462925622239709,-0.021314315497875214,0.0,1.0
-0.025313962250947952,-0.16572049260139465,-0.0028892119880765676,0.27059051394462585,1.0,1.0
-0.02862837351858616,0.029442567378282547,0.0025225982535630465,-0.02300228178501129,1.0,1.0
-0.02803952246904373,0.2245282530784607,0.002062552608549595,-0.31488823890686035,0.0,1.0
-0.023548956960439682,0.029376981779932976,-0.004235212225466967,-0.02155556157231331,0.0,1.0
-0.022961417213082314,-0.16568398475646973,-0.004666323307901621,0.26978811621665955,1.0,1.0
-0.026275096461176872,0.02950425259768963,0.0007294387905858457,-0.024362945929169655,0.0,1.0
-0.025685012340545654,-0.16562815010547638,0.0002421798708382994,0.2685500383377075,1.0,1.0
-0.028997574001550674,0.029490342363715172,0.005613180808722973,-0.02405649423599243,1.0,1.0
-0.028407767415046692,0.224531352519989,0.005132050719112158,-0.31496313214302063,0.0,1.0
-0.023917140439152718,0.02933666855096817,-0.0011672117980197072,-0.020666148513555527,0.0,1.0
-0.023330407217144966,-0.16576851904392242,-0.0015805348521098495,0.2716482877731323,1.0,1.0
-0.026645777747035027,0.029375944286584854,0.0038524307310581207,-0.021532734856009483,1.0,1.0
-0.0260582584887743,0.22444243729114532,0.0034217762295156717,-0.3129976987838745,0.0,1.0
-0.02156941033899784,0.029271908104419708,-0.0028381776064634323,-0.019237607717514038,0.0,1.0
-0.020983971655368805,-0.16580922901630402,-0.0032229297794401646,0.27254849672317505,1.0,1.0
-0.02430015616118908,0.02935856394469738,0.0022280400153249502,-0.02114921435713768,1.0,1.0
-0.02371298521757126,0.22444848716259003,0.0018050556536763906,-0.3131283223628998,0.0,1.0
-0.0192240159958601,0.02930087223649025,-0.004457511007785797,-0.019876699894666672,0.0,1.0
-0.018637998029589653,-0.16575686633586884,-0.0048550451174378395,0.2713965177536011,1.0,1.0
-0.02195313572883606,0.029434023424983025,0.0005728850373998284,-0.022813761606812477,1.0,1.0
-0.021364454180002213,0.22454775869846344,0.00011660980817396194,-0.3153158724308014,0.0,1.0
-0.016873499378561974,0.029424142092466354,-0.006189707666635513,-0.02259618230164051,0.0,1.0
-0.016285017132759094,-0.1656084954738617,-0.006641631480306387,0.2681274116039276,1.0,1.0
-0.019597187638282776,0.029607605189085007,-0.001279083197005093,-0.02664291113615036,0.0,1.0
-0.019005034118890762,-0.16549597680568695,-0.001811941503547132,0.2656361758708954,1.0,1.0
-0.022314954549074173,0.029651785269379616,0.003500782186165452,-0.027617700397968292,1.0,1.0
-0.021721918135881424,0.22472335398197174,0.0029484280385077,-0.3191940486431122,0.0,1.0
