cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward
0.014153657481074333,0.023304257541894913,-0.026473531499505043,-0.030007310211658478,0.0,1.0
0.014619742520153522,-0.17142824828624725,-0.027073677629232407,0.2542067766189575,1.0,1.0
0.011191177181899548,0.024069607257843018,-0.021989542990922928,-0.0468912199139595,0.0,1.0
0.011672569438815117,-0.17073023319244385,-0.022927366197109222,0.23877350986003876,1.0,1.0
0.008257964625954628,0.024711616337299347,-0.018151896074414253,-0.061052288860082626,0.0,1.0
0.008752197027206421,-0.1701454371213913,-0.01937294192612171,0.22584877908229828,1.0,1.0
0.0053492882288992405,0.025247953832149506,-0.014855966903269291,-0.07288160175085068,0.0,1.0
0.0058542476035654545,-0.169657900929451,-0.016313599422574043,0.21507743000984192,1.0,1.0
0.0024610895197838545,0.02569342777132988,-0.012012050487101078,-0.08270656317472458,0.0,1.0
0.00297495792619884,-0.16925428807735443,-0.013666181825101376,0.2061624675989151,1.0,1.0
-0.0004101278318557888,0.02606039308011532,-0.009542932733893394,-0.09079993516206741,0.0,1.0
0.000111080014903564,-0.168923482298851,-0.011358930729329586,0.19885697960853577,1.0,1.0
-0.0032673897221684456,0.02635907381772995,-0.00738179124891758,-0.0973874107003212,0.0,1.0
-0.0027402082923799753,-0.16865630447864532,-0.009329539723694324,0.19295746088027954,1.0,1.0
-0.006113334093242884,0.026597853749990463,-0.005470390431582928,-0.1026538759469986,0.0,1.0
-0.005581377074122429,-0.16844527423381805,-0.007523467764258385,0.18829815089702606,1.0,1.0
-0.008950282819569111,0.026783501729369164,-0.003757504979148507,-0.10674860328435898,0.0,1.0
-0.008414613083004951,-0.16828440129756927,-0.005892476998269558,0.18474648892879486,1.0,1.0
-0.011780301108956337,0.026921361684799194,-0.002197547350078821,-0.10978946089744568,0.0,1.0
-0.011241873726248741,-0.1681690365076065,-0.004393336363136768,0.18219934403896332,1.0,1.0
-0.01460525393486023,0.027015509083867073,-0.0007493496523238719,-0.11186627298593521,0.0,1.0
-0.014064944349229336,-0.1680956929922104,-0.002986675128340721,0.18058013916015625,1.0,1.0
-0.017426857724785805,0.027068864554166794,0.0006249276921153069,-0.11304347962141037,0.0,1.0
-0.016885479912161827,-0.1680620312690735,-0.0016359417932108045,0.17983654141426086,1.0,1.0
-0.020246721804142,0.02708328887820244,0.0019607890862971544,-0.11336201429367065,0.0,1.0
-0.01970505528151989,-0.16806671023368835,-0.000306451169308275,0.1799388825893402,1.0,1.0
-0.023066390305757523,0.027059631422162056,0.003292326582595706,-0.11284070461988449,0.0,1.0
-0.02252519689500332,-0.16810934245586395,0.001035512425005436,0.1808791160583496,1.0,1.0
-0.02588738314807415,0.026997776702046394,0.004653094802051783,-0.11147696524858475,0.0,1.0
-0.025347428396344185,-0.16819053888320923,0.0024235553573817015,0.18267033994197845,1.0,1.0
-0.028711238875985146,0.026896649971604347,0.006076962221413851,-0.10924705862998962,0.0,1.0
-0.028173305094242096,-0.16831184923648834,0.003892021020874381,0.18534690141677856,1.0,1.0
-0.031539544463157654,0.026754194870591164,0.007598958909511566,-0.10610570013523102,0.0,1.0
-0.03100445866584778,-0.16847582161426544,0.0054768449626863,0.18896494805812836,1.0,1.0
-0.03437397629022598,0.02656734548509121,0.009256144054234028,-0.10198523849248886,0.0,1.0
-0.033842626959085464,-0.16868603229522705,0.0072164395824074745,0.1936035454273224,1.0,1.0
-0.03721635043621063,0.026331953704357147,0.011088510043919086,-0.09679419547319412,0.0,1.0
-0.03668970987200737,-0.16894714534282684,0.009152626618742943,0.19936640560626984,1.0,1.0
-0.04006865248084068,0.02604270540177822,0.013139954768121243,-0.09041529148817062,0.0,1.0
-0.03954779729247093,-0.16926509141921997,0.0113316485658288,0.20638416707515717,1.0,1.0
-0.04293310269713402,0.02569299377501011,0.015459331683814526,-0.08270277082920074,0.0,1.0
-0.04241923987865448,-0.16964711248874664,0.013805276714265347,0.21481724083423615,1.0,1.0
-0.04581218212842941,0.02527477964758873,0.01810162141919136,-0.07347911596298218,0.0,1.0
-0.04530668631196022,-0.17010194063186646,0.016632039099931717,0.22485953569412231,1.0,1.0
-0.048708725720644,0.024778403341770172,0.02112923003733158,-0.06253094971179962,0.0,1.0
-0.048213157802820206,-0.1706400215625763,0.019878610968589783,0.2367427796125412,1.0,1.0
-0.05162595957517624,0.02419237419962883,0.02461346611380577,-0.0496041402220726,1.0,1.0
-0.05114211142063141,0.21895290911197662,0.02362138405442238,-0.3344208002090454,0.0,1.0
-0.04676305502653122,0.023502865806221962,0.01693296805024147,-0.03438350930809975,1.0,1.0
-0.046292997896671295,0.218377947807312,0.016245298087596893,-0.3216761648654938,0.0,1.0
-0.04192543774843216,0.023028472438454628,0.009811773896217346,-0.02391471341252327,1.0,1.0
-0.04146486893296242,0.218008354306221,0.009333479218184948,-0.3134858310222626,0.0,1.0
-0.03710469976067543,0.022754689678549767,0.003063762793317437,-0.01787410117685795,0.0,1.0
-0.03664960712194443,-0.17241106927394867,0.0027062809094786644,0.27577391266822815,1.0,1.0
-0.04009782895445824,0.022672170773148537,0.008221758529543877,-0.01605423353612423,1.0,1.0
-0.039644382894039154,0.21767525374889374,0.007900673896074295,-0.3061318099498749,0.0,1.0
-0.035290878266096115,0.02244161255657673,0.0017780382186174393,-0.010967707261443138,1.0,1.0
-0.03484204784035683,0.2175380140542984,0.0015586840454488993,-0.30308911204338074,0.0,1.0
-0.030491286888718605,0.022393889725208282,-0.00450309831649065,-0.009915018454194069,0.0,1.0
-0.030043410137295723,-0.17266319692134857,-0.004701398778706789,0.2813437283039093,1.0,1.0
-0.0334966741502285,0.022525504231452942,0.000925476080738008,-0.012818283401429653,0.0,1.0
-0.033046163618564606,-0.17260970175266266,0.000669110391754657,0.2801564931869507,1.0,1.0
