feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,2389.4267578125,0.0,204.84127807617188,0.0,0.0,0.0,0.0,0.0,1081.1988525390625,0.0,14702.5048828125,0.0,0.0,6061.82568359375,0.0,6.0,0.0
0.0,3107.392333984375,0.0,858.9486083984375,0.0,0.0,0.0,0.0,0.0,1153.9912109375,0.0,23138.740234375,0.0,0.0,10145.6904296875,0.0,6.0,0.0
0.0,4200.79833984375,0.0,804.6234741210938,0.0,0.0,0.0,0.0,0.0,1717.22802734375,0.0,23879.5859375,0.0,0.0,11059.0048828125,0.0,6.0,0.0
0.0,7230.140625,0.0,1989.0792236328125,0.0,0.0,0.0,0.0,0.0,2195.29931640625,0.0,16305.7978515625,0.0,0.0,13153.9970703125,0.0,6.0,0.0
0.0,7196.53466796875,0.0,2052.168212890625,0.0,0.0,0.0,0.0,0.0,2130.272705078125,0.0,16683.5703125,0.0,0.0,13328.576171875,0.0,6.0,0.0
0.0,7008.8740234375,0.0,2073.362548828125,0.0,0.0,0.0,0.0,0.0,2033.12109375,0.0,16444.765625,0.0,0.0,13157.12109375,0.0,6.0,0.0
0.0,6909.615234375,0.0,2007.797607421875,0.0,0.0,0.0,0.0,0.0,1967.516357421875,0.0,15111.6826171875,0.0,0.0,12517.4326171875,0.0,6.0,0.0
0.0,7121.5439453125,0.0,1917.03369140625,0.0,0.0,0.0,0.0,0.0,2171.34326171875,0.0,15758.4404296875,0.0,0.0,12786.7705078125,0.0,6.0,0.0
0.0,7131.2880859375,0.0,2018.8408203125,0.0,0.0,0.0,0.0,0.0,2134.388427734375,0.0,16768.48828125,0.0,0.0,13252.3974609375,0.0,6.0,0.0
0.0,7168.3134765625,0.0,2112.068115234375,0.0,0.0,0.0,0.0,0.0,2133.831298828125,0.0,17446.146484375,0.0,0.0,13613.7646484375,0.0,6.0,0.0
0.0,7212.87158203125,0.0,2174.54345703125,0.0,0.0,0.0,0.0,0.0,2069.343505859375,0.0,16988.35546875,0.0,0.0,13556.3515625,0.0,6.0,0.0
0.0,7285.00732421875,0.0,2007.9638671875,0.0,0.0,0.0,0.0,0.0,2207.4375,0.0,16844.0390625,0.0,0.0,13411.873046875,0.0,6.0,0.0
0.0,6969.9072265625,0.0,1956.65966796875,0.0,0.0,0.0,0.0,0.0,2061.7236328125,0.0,15496.3603515625,0.0,0.0,12656.814453125,0.0,6.0,0.0
0.0,6919.8388671875,0.0,2014.0518798828125,0.0,0.0,0.0,0.0,0.0,2000.554931640625,0.0,15550.0146484375,0.0,0.0,12714.8720703125,0.0,6.0,0.0
0.0,6929.0771484375,0.0,2077.240478515625,0.0,0.0,0.0,0.0,0.0,1941.560791015625,0.0,15148.509765625,0.0,0.0,12621.224609375,0.0,6.0,0.0
0.0,7065.46728515625,0.0,1905.5364990234375,0.0,0.0,0.0,0.0,0.0,2144.6689453125,0.0,15650.765625,0.0,0.0,12712.8896484375,0.0,6.0,0.0
0.0,7125.8359375,0.0,1948.96337890625,0.0,0.0,0.0,0.0,0.0,2165.283447265625,0.0,16598.78515625,0.0,0.0,13069.6005859375,0.0,6.0,0.0
0.0,7251.1298828125,0.0,2185.978759765625,0.0,0.0,0.0,0.0,0.0,2140.146484375,0.0,17956.701171875,0.0,0.0,13939.478515625,0.0,6.0,0.0
0.0,7127.28515625,0.0,2150.806396484375,0.0,0.0,0.0,0.0,0.0,2032.62890625,0.0,16692.97265625,0.0,0.0,13369.669921875,0.0,6.0,0.0
0.0,7265.458984375,0.0,1950.5775146484375,0.0,0.0,0.0,0.0,0.0,2225.764892578125,0.0,16604.1953125,0.0,0.0,13240.51953125,0.0,6.0,0.0
0.0,7196.53466796875,0.0,2052.168212890625,0.0,0.0,0.0,0.0,0.0,2130.272705078125,0.0,16683.5703125,0.0,0.0,13328.576171875,0.0,6.0,0.0
0.0,7008.8740234375,0.0,2073.362548828125,0.0,0.0,0.0,0.0,0.0,2033.12109375,0.0,16444.765625,0.0,0.0,13157.12109375,0.0,6.0,0.0
0.0,6909.615234375,0.0,2007.797607421875,0.0,0.0,0.0,0.0,0.0,1967.516357421875,0.0,15111.6826171875,0.0,0.0,12517.4326171875,0.0,6.0,0.0
0.0,7121.5439453125,0.0,1917.03369140625,0.0,0.0,0.0,0.0,0.0,2171.34326171875,0.0,15758.4404296875,0.0,0.0,12786.7705078125,0.0,6.0,0.0
0.0,7131.2880859375,0.0,2018.8408203125,0.0,0.0,0.0,0.0,0.0,2134.388427734375,0.0,16768.48828125,0.0,0.0,13252.3974609375,0.0,6.0,0.0
0.0,7168.3134765625,0.0,2112.068115234375,0.0,0.0,0.0,0.0,0.0,2133.831298828125,0.0,17446.146484375,0.0,0.0,13613.7646484375,0.0,6.0,0.0
0.0,7212.87158203125,0.0,2174.54345703125,0.0,0.0,0.0,0.0,0.0,2069.343505859375,0.0,16988.35546875,0.0,0.0,13556.3515625,0.0,6.0,0.0
0.0,7285.00732421875,0.0,2007.9638671875,0.0,0.0,0.0,0.0,0.0,2207.4375,0.0,16844.0390625,0.0,0.0,13411.873046875,0.0,6.0,0.0
0.0,6969.9072265625,0.0,1956.65966796875,0.0,0.0,0.0,0.0,0.0,2061.7236328125,0.0,15496.3603515625,0.0,0.0,12656.814453125,0.0,6.0,0.0
0.0,6919.8388671875,0.0,2014.0518798828125,0.0,0.0,0.0,0.0,0.0,2000.554931640625,0.0,15550.0146484375,0.0,0.0,12714.8720703125,0.0,6.0,0.0
0.0,6929.0771484375,0.0,2077.240478515625,0.0,0.0,0.0,0.0,0.0,1941.560791015625,0.0,15148.509765625,0.0,0.0,12621.224609375,0.0,6.0,0.0
0.0,7065.46728515625,0.0,1905.5364990234375,0.0,0.0,0.0,0.0,0.0,2144.6689453125,0.0,15650.765625,0.0,0.0,12712.8896484375,0.0,6.0,0.0
0.0,7125.8359375,0.0,1948.96337890625,0.0,0.0,0.0,0.0,0.0,2165.283447265625,0.0,16598.78515625,0.0,0.0,13069.6005859375,0.0,6.0,0.0
0.0,7251.1298828125,0.0,2185.978759765625,0.0,0.0,0.0,0.0,0.0,2140.146484375,0.0,17956.701171875,0.0,0.0,13939.478515625,0.0,6.0,0.0
0.0,7127.28515625,0.0,2150.806396484375,0.0,0.0,0.0,0.0,0.0,2032.62890625,0.0,16692.97265625,0.0,0.0,13369.669921875,0.0,6.0,0.0
0.0,7265.458984375,0.0,1950.5775146484375,0.0,0.0,0.0,0.0,0.0,2225.764892578125,0.0,16604.1953125,0.0,0.0,13240.51953125,0.0,6.0,0.0
0.0,7196.53466796875,0.0,2052.168212890625,0.0,0.0,0.0,0.0,0.0,2130.272705078125,0.0,16683.5703125,0.0,0.0,13328.576171875,0.0,6.0,0.0
0.0,7008.8740234375,0.0,2073.362548828125,0.0,0.0,0.0,0.0,0.0,2033.12109375,0.0,16444.765625,0.0,0.0,13157.12109375,0.0,6.0,0.0
0.0,6909.615234375,0.0,2007.797607421875,0.0,0.0,0.0,0.0,0.0,1967.516357421875,0.0,15111.6826171875,0.0,0.0,12517.4326171875,0.0,6.0,0.0
0.0,7121.5439453125,0.0,1917.03369140625,0.0,0.0,0.0,0.0,0.0,2171.34326171875,0.0,15758.4404296875,0.0,0.0,12786.7705078125,0.0,6.0,0.0
