feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,6437.2734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6260.27734375,0.0,21302.51953125,0.0,0.0,2776.119873046875,0.0,6.0,0.0
0.0,7142.0888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6641.7841796875,0.0,27956.43359375,0.0,0.0,3803.86181640625,0.0,6.0,0.0
0.0,7166.0927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.978515625,0.0,35077.49609375,0.0,0.0,5307.32861328125,0.0,6.0,0.0
0.0,5154.53466796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4380.09130859375,0.0,36598.80859375,0.0,0.0,5223.69384765625,0.0,8.0,0.0
0.0,5148.08447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.02783203125,0.0,36744.17578125,0.0,0.0,5156.3779296875,0.0,8.0,0.0
0.0,5259.04931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.04541015625,0.0,36585.78515625,0.0,0.0,5189.33203125,0.0,8.0,0.0
0.0,5157.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4252.525390625,0.0,36168.57421875,0.0,0.0,5284.515625,0.0,8.0,0.0
0.0,5147.56884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446.33984375,0.0,36437.33203125,0.0,0.0,5153.19189453125,0.0,8.0,0.0
0.0,5110.4287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.91064453125,0.0,36379.79296875,0.0,0.0,5111.06591796875,0.0,8.0,0.0
0.0,5137.388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4311.1982421875,0.0,36406.8359375,0.0,0.0,5194.2724609375,0.0,8.0,0.0
0.0,5122.1318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275.87255859375,0.0,36619.69140625,0.0,0.0,5294.51171875,0.0,8.0,0.0
0.0,5129.6611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4407.7509765625,0.0,36684.6875,0.0,0.0,5196.2060546875,0.0,8.0,0.0
0.0,5181.36474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322.87109375,0.0,36513.84765625,0.0,0.0,5188.2578125,0.0,8.0,0.0
0.0,5307.49072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4414.44677734375,0.0,36742.80859375,0.0,0.0,5206.50830078125,0.0,8.0,0.0
0.0,5182.302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4362.298828125,0.0,36386.23828125,0.0,0.0,5225.2265625,0.0,8.0,0.0
0.0,5077.0556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4374.03076171875,0.0,36008.81640625,0.0,0.0,5125.26953125,0.0,8.0,0.0
0.0,4955.11865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4179.4951171875,0.0,35971.5390625,0.0,0.0,5131.1416015625,0.0,8.0,0.0
0.0,5204.09326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4393.34814453125,0.0,36655.58203125,0.0,0.0,5177.2333984375,0.0,8.0,0.0
0.0,5088.05224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.82763671875,0.0,36553.16015625,0.0,0.0,5286.78369140625,0.0,8.0,0.0
0.0,5154.53466796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4380.09130859375,0.0,36598.80859375,0.0,0.0,5223.69384765625,0.0,8.0,0.0
0.0,5148.08447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.02783203125,0.0,36744.17578125,0.0,0.0,5156.3779296875,0.0,8.0,0.0
0.0,5259.04931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.04541015625,0.0,36585.78515625,0.0,0.0,5189.33203125,0.0,8.0,0.0
0.0,5157.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4252.525390625,0.0,36168.57421875,0.0,0.0,5284.515625,0.0,8.0,0.0
0.0,5147.56884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446.33984375,0.0,36437.33203125,0.0,0.0,5153.19189453125,0.0,8.0,0.0
0.0,5110.4287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.91064453125,0.0,36379.79296875,0.0,0.0,5111.06591796875,0.0,8.0,0.0
0.0,5137.388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4311.1982421875,0.0,36406.8359375,0.0,0.0,5194.2724609375,0.0,8.0,0.0
0.0,5122.1318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275.87255859375,0.0,36619.69140625,0.0,0.0,5294.51171875,0.0,8.0,0.0
0.0,5129.6611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4407.7509765625,0.0,36684.6875,0.0,0.0,5196.2060546875,0.0,8.0,0.0
0.0,4195.63037109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284.440673828125,0.0,34869.73828125,0.0,0.0,5015.46826171875,0.0,8.0,0.0
0.0,4278.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428.4453125,0.0,35013.421875,0.0,0.0,4956.400390625,0.0,8.0,0.0
0.0,4038.95263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3232.13134765625,0.0,34639.984375,0.0,0.0,5040.6748046875,0.0,8.0,0.0
0.0,3875.4833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175.90869140625,0.0,34615.30859375,0.0,0.0,5104.35400390625,0.0,8.0,0.0
0.0,3957.361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338.216796875,0.0,34604.68359375,0.0,0.0,5031.04638671875,0.0,8.0,0.0
0.0,4443.13427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3712.21435546875,0.0,34516.48828125,0.0,0.0,5071.24853515625,0.0,8.0,0.0
0.0,5118.18359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4412.50390625,0.0,34842.71484375,0.0,0.0,4678.6201171875,0.0,8.0,0.0
0.0,5453.22412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4749.771484375,0.0,34483.703125,0.0,0.0,4700.32470703125,0.0,8.0,0.0
0.0,5863.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5150.0869140625,0.0,35812.16015625,0.0,0.0,4583.29150390625,0.0,8.0,0.0
0.0,5832.54638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143.279296875,0.0,35590.90234375,0.0,0.0,4516.8544921875,0.0,8.0,0.0
0.0,5625.7822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4663.56982421875,0.0,34762.18359375,0.0,0.0,4639.1318359375,0.0,8.0,0.0
0.0,5325.15673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4715.14404296875,0.0,35930.05078125,0.0,0.0,4517.08154296875,0.0,8.0,0.0
0.0,5459.25048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4609.001953125,0.0,34759.67578125,0.0,0.0,4534.09228515625,0.0,6.0,0.0
0.0,5390.392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4265.564453125,0.0,34330.15625,0.0,0.0,4637.85302734375,0.0,8.0,0.0
0.0,4771.48388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597.099609375,0.0,33348.92578125,0.0,0.0,4942.333984375,0.0,8.0,0.0
0.0,5316.7705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4090.61474609375,0.0,33510.86328125,0.0,0.0,4957.25537109375,0.0,6.0,0.0
0.0,5636.94677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4249.4853515625,0.0,33894.88671875,0.0,0.0,5134.27734375,0.0,6.0,0.0
0.0,4879.5771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.009765625,0.0,33132.328125,0.0,0.0,5140.7783203125,0.0,6.0,0.0
0.0,5137.39013671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4035.203369140625,0.0,33846.5625,0.0,0.0,4875.02490234375,0.0,6.0,0.0
0.0,3846.58544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2957.42333984375,0.0,33856.2890625,0.0,0.0,5274.59814453125,0.0,8.0,0.0
0.0,4012.74658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112.54931640625,0.0,33714.02734375,0.0,0.0,5456.2939453125,0.0,8.0,0.0
0.0,5073.9951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4104.4912109375,0.0,34761.1875,0.0,0.0,4943.48095703125,0.0,8.0,0.0
0.0,4076.95703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430.839599609375,0.0,35107.08203125,0.0,0.0,5150.8544921875,0.0,8.0,0.0
0.0,3295.634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.371337890625,0.0,35069.7734375,0.0,0.0,5329.28857421875,0.0,8.0,0.0
0.0,4469.93310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.613037109375,0.0,36109.05859375,0.0,0.0,5269.7109375,0.0,8.0,0.0
0.0,4298.93701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3719.204833984375,0.0,35994.08984375,0.0,0.0,5205.888671875,0.0,8.0,0.0
0.0,3264.72412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.996337890625,0.0,34845.48828125,0.0,0.0,5357.501953125,0.0,8.0,0.0
0.0,3343.2666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3117.82763671875,0.0,35732.70703125,0.0,0.0,5225.17822265625,0.0,8.0,0.0
0.0,2824.8056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.423828125,0.0,35504.27734375,0.0,0.0,5714.65478515625,0.0,8.0,1.0
0.0,3835.529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319.37744140625,0.0,36453.578125,0.0,0.0,5060.84814453125,0.0,8.0,0.0
0.0,4512.2470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3620.416015625,0.0,35097.4140625,0.0,0.0,5094.064453125,0.0,8.0,0.0
0.0,3845.017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.744384765625,0.0,34803.40234375,0.0,0.0,5546.40283203125,0.0,8.0,1.0
0.0,4716.3291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329.630859375,0.0,36085.9609375,0.0,0.0,4986.03759765625,0.0,8.0,0.0
