feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,1427.576416015625,0.0,373.7140808105469,0.0,0.0,0.0,0.0,0.0,210.77622985839844,0.0,11551.3369140625,0.0,0.0,4432.57275390625,0.0,6.0,0.0
0.0,1353.771240234375,0.0,969.9400634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16919.29296875,0.0,0.0,6274.9716796875,0.0,6.0,0.0
0.0,2417.331787109375,0.0,1108.834716796875,0.0,0.0,0.0,0.0,0.0,479.7901611328125,0.0,19322.416015625,0.0,0.0,7947.64453125,0.0,6.0,0.0
0.0,4200.9697265625,0.0,1461.03076171875,0.0,0.0,0.0,0.0,0.0,1523.417236328125,0.0,12394.6298828125,0.0,0.0,8977.1806640625,0.0,6.0,0.0
0.0,4118.8349609375,0.0,1447.94091796875,0.0,0.0,0.0,0.0,0.0,1524.831787109375,0.0,12222.4443359375,0.0,0.0,8860.9765625,0.0,6.0,0.0
0.0,4062.82666015625,0.0,1253.4306640625,0.0,0.0,0.0,0.0,0.0,1599.18603515625,0.0,11785.94921875,0.0,0.0,8536.109375,0.0,6.0,0.0
0.0,4272.43212890625,0.0,1348.3275146484375,0.0,0.0,0.0,0.0,0.0,1541.9197998046875,0.0,11527.1806640625,0.0,0.0,8693.7880859375,0.0,6.0,0.0
0.0,4119.619140625,0.0,1354.6263427734375,0.0,0.0,0.0,0.0,0.0,1528.72119140625,0.0,11773.8212890625,0.0,0.0,8632.720703125,0.0,6.0,0.0
0.0,3992.76611328125,0.0,1301.72021484375,0.0,0.0,0.0,0.0,0.0,1490.28369140625,0.0,11126.591796875,0.0,0.0,8334.5859375,0.0,6.0,0.0
0.0,3980.61962890625,0.0,1165.578125,0.0,0.0,0.0,0.0,0.0,1558.1041259765625,0.0,10957.0693359375,0.0,0.0,8180.36376953125,0.0,6.0,0.0
0.0,4118.69970703125,0.0,1256.1248779296875,0.0,0.0,0.0,0.0,0.0,1536.978515625,0.0,11422.8544921875,0.0,0.0,8440.6767578125,0.0,6.0,0.0
0.0,4155.06396484375,0.0,1402.140380859375,0.0,0.0,0.0,0.0,0.0,1531.9534912109375,0.0,12161.7587890625,0.0,0.0,8817.9365234375,0.0,6.0,0.0
0.0,4170.7001953125,0.0,1502.168701171875,0.0,0.0,0.0,0.0,0.0,1518.927490234375,0.0,12303.53515625,0.0,0.0,8989.5517578125,0.0,6.0,0.0
0.0,4088.087646484375,0.0,1270.7548828125,0.0,0.0,0.0,0.0,0.0,1603.1356201171875,0.0,11924.1318359375,0.0,0.0,8591.4208984375,0.0,6.0,0.0
0.0,4062.05078125,0.0,1176.4765625,0.0,0.0,0.0,0.0,0.0,1516.334228515625,0.0,10779.9111328125,0.0,0.0,8152.1025390625,0.0,6.0,0.0
0.0,3988.6669921875,0.0,1207.7667236328125,0.0,0.0,0.0,0.0,0.0,1495.345703125,0.0,10554.5146484375,0.0,0.0,8127.8662109375,0.0,6.0,0.0
0.0,3983.526611328125,0.0,1290.0509033203125,0.0,0.0,0.0,0.0,0.0,1460.9638671875,0.0,10537.2919921875,0.0,0.0,8196.0830078125,0.0,6.0,0.0
0.0,3928.75,0.0,1126.6864013671875,0.0,0.0,0.0,0.0,0.0,1549.109375,0.0,10848.236328125,0.0,0.0,8049.78125,0.0,6.0,0.0
0.0,4127.4990234375,0.0,1249.373046875,0.0,0.0,0.0,0.0,0.0,1543.64111328125,0.0,11321.595703125,0.0,0.0,8444.7861328125,0.0,6.0,0.0
0.0,4200.9697265625,0.0,1461.03076171875,0.0,0.0,0.0,0.0,0.0,1523.417236328125,0.0,12394.6298828125,0.0,0.0,8977.1806640625,0.0,6.0,0.0
0.0,4118.8349609375,0.0,1447.94091796875,0.0,0.0,0.0,0.0,0.0,1524.831787109375,0.0,12222.4443359375,0.0,0.0,8860.9765625,0.0,6.0,0.0
0.0,4062.82666015625,0.0,1253.4306640625,0.0,0.0,0.0,0.0,0.0,1599.18603515625,0.0,11785.94921875,0.0,0.0,8536.109375,0.0,6.0,0.0
0.0,4272.43212890625,0.0,1348.3275146484375,0.0,0.0,0.0,0.0,0.0,1541.9197998046875,0.0,11527.1806640625,0.0,0.0,8693.7880859375,0.0,6.0,0.0
0.0,4119.619140625,0.0,1354.6263427734375,0.0,0.0,0.0,0.0,0.0,1528.72119140625,0.0,11773.8212890625,0.0,0.0,8632.720703125,0.0,6.0,0.0
0.0,3992.76611328125,0.0,1301.72021484375,0.0,0.0,0.0,0.0,0.0,1490.28369140625,0.0,11126.591796875,0.0,0.0,8334.5859375,0.0,6.0,0.0
0.0,3980.61962890625,0.0,1165.578125,0.0,0.0,0.0,0.0,0.0,1558.1041259765625,0.0,10957.0693359375,0.0,0.0,8180.36376953125,0.0,6.0,0.0
0.0,4118.69970703125,0.0,1256.1248779296875,0.0,0.0,0.0,0.0,0.0,1536.978515625,0.0,11422.8544921875,0.0,0.0,8440.6767578125,0.0,6.0,0.0
0.0,4155.06396484375,0.0,1402.140380859375,0.0,0.0,0.0,0.0,0.0,1531.9534912109375,0.0,12161.7587890625,0.0,0.0,8817.9365234375,0.0,6.0,0.0
0.0,3879.1025390625,0.0,1644.8125,0.0,0.0,0.0,0.0,0.0,1366.9212646484375,0.0,12141.4912109375,0.0,0.0,8974.6328125,0.0,6.0,0.0
0.0,3159.966796875,0.0,1051.377685546875,0.0,0.0,0.0,0.0,0.0,1280.7132568359375,0.0,8436.6416015625,0.0,0.0,7056.498046875,0.0,0.0,0.0
0.0,3414.233642578125,0.0,1120.23828125,0.0,0.0,0.0,0.0,0.0,1285.618408203125,0.0,7673.13525390625,0.0,0.0,7070.99755859375,0.0,6.0,0.0
0.0,3286.028564453125,0.0,1491.26025390625,0.0,0.0,0.0,0.0,0.0,1081.920166015625,0.0,7506.95458984375,0.0,0.0,7437.05126953125,0.0,6.0,1.0
0.0,3338.6708984375,0.0,909.9675903320312,0.0,0.0,0.0,0.0,0.0,1462.868896484375,0.0,8316.3857421875,0.0,0.0,7212.1513671875,0.0,6.0,0.0
0.0,3548.0244140625,0.0,677.3671264648438,0.0,0.0,0.0,0.0,0.0,1565.41455078125,0.0,8400.3896484375,0.0,0.0,6923.91162109375,0.0,5.0,0.0
0.0,4413.3740234375,0.0,938.0504150390625,0.0,0.0,0.0,0.0,0.0,1691.438720703125,0.0,8261.16796875,0.0,0.0,7788.8671875,0.0,7.0,0.0
0.0,4197.1328125,0.0,877.3939819335938,0.0,0.0,0.0,0.0,0.0,1594.2548828125,0.0,7519.76171875,0.0,0.0,7108.92578125,0.0,7.0,1.0
0.0,3342.481201171875,0.0,417.8255310058594,0.0,0.0,0.0,0.0,0.0,1607.7862548828125,0.0,8788.3125,0.0,0.0,6305.912109375,0.0,6.0,0.0
