cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward
-0.021138904616236687,-0.016157884150743484,-0.013455504551529884,-0.04042912274599075,0.0,1.0
-0.021462062373757362,-0.21108432114124298,-0.014264087192714214,0.24797827005386353,0.0,1.0
-0.025683747604489326,-0.40599969029426575,-0.009304521605372429,0.5361281037330627,0.0,1.0
-0.03380374237895012,-0.600989580154419,0.0014180399011820555,0.8258647918701172,1.0,1.0
-0.045823533087968826,-0.40588706731796265,0.017935335636138916,0.5336281657218933,0.0,1.0
-0.0539412759244442,-0.6012566089630127,0.028607899323105812,0.8319080471992493,1.0,1.0
-0.0659664049744606,-0.4065370261669159,0.04524606093764305,0.5483577847480774,1.0,1.0
-0.0740971490740776,-0.21207892894744873,0.05621321499347687,0.27026697993278503,0.0,1.0
-0.07833872735500336,-0.4079561233520508,0.06161855533719063,0.5801366567611694,1.0,1.0
-0.08649785071611404,-0.21374930441379547,0.07322128862142563,0.3074836730957031,0.0,1.0
-0.0907728374004364,-0.409834086894989,0.07937096059322357,0.6223305463790894,1.0,1.0
-0.09896951913833618,-0.21590489149093628,0.09181757271289825,0.35566312074661255,1.0,1.0
-0.10328761488199234,-0.022200187668204308,0.09893083572387695,0.09328643232584,0.0,1.0
-0.10373161733150482,-0.21859069168567657,0.10079656541347504,0.4154700040817261,1.0,1.0
-0.1081034317612648,-0.025030996650457382,0.10910596698522568,0.15618817508220673,1.0,1.0
-0.1086040511727333,0.16837340593338013,0.11222972720861435,-0.10017985850572586,0.0,1.0
-0.10523658245801926,-0.028163136914372444,0.11022613197565079,0.2256966084241867,1.0,1.0
-0.1057998463511467,0.16522501409053802,0.11474005877971649,-0.030284294858574867,1.0,1.0
-0.10249534249305725,0.35853055119514465,0.11413437873125076,-0.28467637300491333,0.0,1.0
-0.09532473236322403,0.16198144853115082,0.10844084620475769,0.04171176627278328,1.0,1.0
-0.0920851081609726,0.35539478063583374,0.10927508026361465,-0.2148849070072174,0.0,1.0
-0.08497720956802368,0.15889403223991394,0.10497738420963287,0.1101711168885231,1.0,1.0
-0.08179932832717896,0.3523672819137573,0.10718081146478653,-0.14763444662094116,1.0,1.0
-0.07475198060274124,0.5458041429519653,0.10422811657190323,-0.40467387437820435,0.0,1.0
-0.06383590400218964,0.34937041997909546,0.09613464027643204,-0.08103468269109726,1.0,1.0
-0.056848492473363876,0.5429922342300415,0.09451394528150558,-0.34190627932548523,1.0,1.0
-0.045988649129867554,0.7366513013839722,0.08767582476139069,-0.6033526659011841,0.0,1.0
-0.03125562146306038,0.5404195785522461,0.0756087675690651,-0.28439202904701233,1.0,1.0
-0.020447228103876114,0.7343863248825073,0.06992092728614807,-0.5523030757904053,0.0,1.0
-0.00575950276106596,0.5383556485176086,0.05887486785650253,-0.23843558132648468,1.0,1.0
0.005007610656321049,0.7325893044471741,0.054106153547763824,-0.5119819641113281,0.0,1.0
0.01965939626097679,0.5367485880851746,0.043866515159606934,-0.20275141298770905,1.0,1.0
0.03039436787366867,0.7312166690826416,0.03981148824095726,-0.48128023743629456,0.0,1.0
0.04501870274543762,0.5355560183525085,0.03018588200211525,-0.1763203740119934,1.0,1.0
0.05572982132434845,0.7302332520484924,0.026659473776817322,-0.45932990312576294,0.0,1.0
0.07033448666334152,0.5347447991371155,0.017472876235842705,-0.1583644598722458,1.0,1.0
0.08102938532829285,0.7296122908592224,0.01430558692663908,-0.44548431038856506,0.0,1.0
0.09562163054943085,0.5342909097671509,0.005395900458097458,-0.14832651615142822,1.0,1.0
0.10630744695663452,0.7293351888656616,0.002429370069876313,-0.4393022656440735,0.0,1.0
0.12089414894580841,0.5341789126396179,-0.006356675177812576,-0.14585451781749725,1.0,1.0
0.131577730178833,0.72939133644104,-0.009273765608668327,-0.4405360519886017,0.0,1.0
0.14616556465625763,0.5344018340110779,-0.018084486946463585,-0.15079085528850555,1.0,1.0
0.1568536013364792,0.7297780513763428,-0.021100303158164024,-0.449123740196228,0.0,1.0
0.17144915461540222,0.5349608063697815,-0.03008277900516987,-0.16316597163677216,1.0,1.0
0.18214836716651917,0.7305001616477966,-0.03334609791636467,-0.46518534421920776,0.0,1.0
0.19675837457180023,0.5358648896217346,-0.042649805545806885,-0.18319667875766754,1.0,1.0
0.2074756771326065,0.7315703630447388,-0.04631374031305313,-0.4890231192111969,0.0,1.0
