feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
102.87077331542969,21240.828125,21898.1875,0.0,0.0,0.0,1614.21240234375,0.0,0.0,6575.90478515625,0.0,2365.826904296875,4501.64892578125,0.0,0.0,0.0,0.0,0.0
0.0,16864.71875,21173.00390625,0.0,0.0,0.0,1089.1175537109375,0.0,0.0,5033.705078125,0.0,2987.331787109375,2916.08154296875,0.0,0.0,0.0,17.0,0.0
0.0,20293.5546875,28688.224609375,0.0,0.0,0.0,1182.22802734375,0.0,0.0,5852.9580078125,0.0,4651.99609375,3492.953369140625,0.0,0.0,0.0,17.0,0.0
0.0,22563.814453125,31543.138671875,0.0,0.0,0.0,1343.5439453125,0.0,0.0,6336.234375,0.0,4722.64794921875,4067.753662109375,0.0,0.0,0.0,17.0,0.0
0.0,21770.994140625,31411.015625,0.0,0.0,0.0,1428.650146484375,0.0,0.0,6026.6015625,0.0,4844.1708984375,4088.63427734375,0.0,0.0,0.0,17.0,0.0
0.0,20727.18359375,30001.677734375,0.0,0.0,0.0,1522.582275390625,0.0,0.0,5784.18505859375,0.0,4497.1806640625,4042.221923828125,0.0,0.0,0.0,17.0,0.0
0.0,21132.33984375,30101.451171875,0.0,0.0,0.0,1592.94287109375,0.0,0.0,6190.12255859375,0.0,4469.17919921875,3986.302978515625,0.0,0.0,0.0,17.0,0.0
0.0,20609.23046875,28924.75390625,0.0,0.0,0.0,1681.712890625,0.0,0.0,6157.26806640625,0.0,4271.2490234375,4128.75537109375,0.0,0.0,0.0,17.0,0.0
0.0,19410.73046875,26582.3984375,0.0,0.0,0.0,1828.4466552734375,0.0,0.0,5890.69091796875,0.0,3831.21435546875,4076.443603515625,0.0,0.0,0.0,17.0,0.0
0.0,20515.474609375,27014.318359375,0.0,0.0,0.0,1981.15625,0.0,0.0,6439.24560546875,0.0,3598.299560546875,4325.47021484375,0.0,0.0,0.0,17.0,0.0
0.0,20284.9921875,28247.326171875,0.0,0.0,0.0,1946.321044921875,0.0,0.0,6451.30908203125,0.0,3816.9423828125,4278.9404296875,0.0,0.0,0.0,17.0,0.0
0.0,18853.509765625,26045.359375,0.0,0.0,0.0,2260.476806640625,0.0,0.0,6174.47216796875,0.0,3427.350341796875,4208.88134765625,0.0,0.0,0.0,17.0,0.0
