feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
111.98046875,21189.537109375,21659.044921875,0.0,0.0,0.0,1655.244140625,0.0,0.0,6510.66015625,0.0,2293.832275390625,4481.44677734375,0.0,0.0,0.0,0.0,0.0
0.0,16675.3984375,20231.7109375,0.0,0.0,0.0,1084.7073974609375,0.0,0.0,4883.45361328125,0.0,2741.932861328125,2954.689453125,0.0,0.0,0.0,17.0,0.0
0.0,20183.58984375,27679.943359375,0.0,0.0,0.0,1181.64794921875,0.0,0.0,5734.265625,0.0,4361.35888671875,3497.064208984375,0.0,0.0,0.0,17.0,0.0
0.0,22490.96875,30876.6796875,0.0,0.0,0.0,1309.40234375,0.0,0.0,6216.83251953125,0.0,4529.74951171875,4041.182861328125,0.0,0.0,0.0,17.0,0.0
0.0,21684.484375,30791.4453125,0.0,0.0,0.0,1396.59375,0.0,0.0,5914.359375,0.0,4682.32861328125,4079.9619140625,0.0,0.0,0.0,17.0,0.0
0.0,20648.6328125,29369.359375,0.0,0.0,0.0,1483.1533203125,0.0,0.0,5671.68408203125,0.0,4337.30322265625,4012.803466796875,0.0,0.0,0.0,17.0,0.0
0.0,21073.130859375,29440.826171875,0.0,0.0,0.0,1570.3740234375,0.0,0.0,6066.060546875,0.0,4250.7734375,3976.99658203125,0.0,0.0,0.0,17.0,0.0
0.0,20525.173828125,28191.67578125,0.0,0.0,0.0,1643.34765625,0.0,0.0,6022.44189453125,0.0,4033.642822265625,4101.54541015625,0.0,0.0,0.0,17.0,0.0
0.0,19340.130859375,25884.107421875,0.0,0.0,0.0,1782.668212890625,0.0,0.0,5740.51318359375,0.0,3624.616455078125,4057.805419921875,0.0,0.0,0.0,17.0,0.0
0.0,20437.8046875,26367.60546875,0.0,0.0,0.0,1944.6552734375,0.0,0.0,6286.97314453125,0.0,3410.330322265625,4301.58056640625,0.0,0.0,0.0,17.0,0.0
0.0,20215.76171875,27584.3671875,0.0,0.0,0.0,1913.41259765625,0.0,0.0,6291.7578125,0.0,3607.895263671875,4271.34228515625,0.0,0.0,0.0,17.0,0.0
