feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
2133.959716796875,0.0,1526.9952392578125,0.0,0.0,0.0,3022.04052734375,0.0,0.0,1204.8182373046875,0.0,899.6156616210938,624.1570434570312,0.0,0.0,0.0,7.0,0.0
1013.756591796875,0.0,1052.947021484375,0.0,0.0,0.0,2173.09912109375,131.2938232421875,0.0,1587.400390625,0.0,228.93295288085938,326.6490783691406,0.0,0.0,0.0,7.0,0.0
721.74169921875,0.0,1150.65869140625,0.0,0.0,0.0,1856.99560546875,39.69301223754883,0.0,1219.0374755859375,0.0,146.95062255859375,447.6954650878906,0.0,0.0,0.0,12.0,0.0
941.977294921875,0.0,1200.90771484375,0.0,0.0,0.0,2471.529541015625,0.0,0.0,1517.5545654296875,0.0,18.68645477294922,456.3241882324219,0.0,0.0,0.0,12.0,0.0
947.3621215820312,0.0,1151.0458984375,0.0,0.0,0.0,2483.502197265625,0.0,0.0,1465.7686767578125,0.0,152.21408081054688,534.4866943359375,0.0,0.0,0.0,12.0,0.0
974.3574829101562,0.0,1097.428466796875,0.0,0.0,0.0,2562.73583984375,0.0,0.0,1386.6031494140625,0.0,101.07293701171875,621.33984375,0.0,0.0,0.0,12.0,0.0
643.4407348632812,0.0,1130.122314453125,0.0,0.0,0.0,2085.452392578125,85.26310729980469,0.0,1267.899169921875,0.0,144.56076049804688,436.9447021484375,0.0,0.0,0.0,12.0,0.0
688.9948120117188,0.0,1473.3538818359375,0.0,0.0,0.0,2272.48388671875,146.7457275390625,0.0,1611.792724609375,0.0,186.0518798828125,401.5860290527344,0.0,0.0,0.0,12.0,0.0
776.894775390625,0.0,1854.68994140625,0.0,0.0,0.0,2437.56494140625,167.06448364257812,0.0,1906.10693359375,0.0,219.11770629882812,491.3945007324219,0.0,0.0,0.0,12.0,0.0
707.4788208007812,0.0,2231.91015625,0.0,0.0,0.0,2453.829833984375,213.6860809326172,0.0,2120.97021484375,0.0,256.91705322265625,558.0184326171875,0.0,0.0,0.0,12.0,0.0
709.3582763671875,0.0,2145.438720703125,0.0,0.0,0.0,2634.2001953125,159.6297149658203,0.0,2210.65185546875,0.0,203.98626708984375,571.2418212890625,0.0,0.0,0.0,12.0,0.0
737.6056518554688,0.0,2173.815185546875,0.0,0.0,0.0,2782.56201171875,128.65432739257812,0.0,2306.286376953125,0.0,172.66702270507812,593.6517333984375,0.0,0.0,0.0,12.0,0.0
798.8790893554688,0.0,2290.150634765625,0.0,0.0,0.0,2935.3681640625,109.10667419433594,0.0,2415.68896484375,0.0,174.13653564453125,710.1953125,0.0,0.0,0.0,12.0,0.0
732.7357177734375,0.0,2371.62646484375,0.0,0.0,0.0,2948.05322265625,82.28512573242188,0.0,2290.14697265625,0.0,222.8147430419922,797.610107421875,0.0,0.0,0.0,12.0,0.0
733.4368286132812,0.0,2321.364990234375,0.0,0.0,0.0,2790.77734375,68.1964111328125,0.0,2111.148193359375,0.0,201.88775634765625,785.8909912109375,0.0,0.0,0.0,12.0,0.0
