feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,20460.6015625,21734.140625,0.0,0.0,0.0,1441.813232421875,0.0,0.0,6369.1416015625,0.0,2245.23779296875,4197.35693359375,0.0,0.0,0.0,0.0,0.0
0.0,15627.0966796875,20061.5390625,0.0,0.0,0.0,960.108154296875,0.0,0.0,4587.482421875,0.0,3026.7666015625,2567.4375,0.0,0.0,0.0,17.0,0.0
0.0,19638.423828125,27963.36328125,0.0,0.0,0.0,1067.35205078125,0.0,0.0,5504.43994140625,0.0,4622.70361328125,3464.24462890625,0.0,0.0,0.0,17.0,0.0
0.0,22716.6875,31255.3671875,0.0,0.0,0.0,1202.497314453125,0.0,0.0,6145.33642578125,0.0,4670.77294921875,4113.12744140625,0.0,0.0,0.0,17.0,0.0
0.0,22601.55078125,31444.98828125,0.0,0.0,0.0,1223.77783203125,0.0,0.0,6276.5625,0.0,4699.04443359375,4039.70068359375,0.0,0.0,0.0,17.0,0.0
0.0,20622.9609375,29886.515625,0.0,0.0,0.0,1347.399658203125,0.0,0.0,5700.61181640625,0.0,4585.47412109375,3800.087158203125,0.0,0.0,0.0,17.0,0.0
0.0,21270.1875,29563.548828125,0.0,0.0,0.0,1285.825439453125,0.0,0.0,5904.63037109375,0.0,4360.4931640625,3856.827392578125,0.0,0.0,0.0,17.0,0.0
0.0,20626.236328125,28348.73828125,0.0,0.0,0.0,1213.35009765625,0.0,0.0,5967.88525390625,0.0,4085.079833984375,3673.006103515625,0.0,0.0,0.0,17.0,0.0
0.0,20699.19140625,28321.732421875,0.0,0.0,0.0,1218.775146484375,0.0,0.0,6159.8349609375,0.0,3840.536865234375,3830.560791015625,0.0,0.0,0.0,17.0,0.0
0.0,20410.41796875,26101.34765625,0.0,0.0,0.0,1346.717041015625,0.0,0.0,6213.64990234375,0.0,3115.728515625,3763.80859375,0.0,0.0,0.0,17.0,0.0
0.0,20070.162109375,25731.9609375,0.0,0.0,0.0,1347.119384765625,0.0,0.0,6311.87109375,0.0,2930.08203125,3776.554443359375,0.0,0.0,0.0,17.0,0.0
0.0,19183.15234375,25382.01171875,0.0,0.0,0.0,1327.52783203125,0.0,0.0,6186.33154296875,0.0,2845.795166015625,3603.131591796875,0.0,0.0,0.0,17.0,0.0
0.0,17996.490234375,22895.380859375,0.0,0.0,0.0,1700.32568359375,0.0,0.0,5825.36083984375,0.0,2408.50732421875,3656.990478515625,0.0,0.0,0.0,17.0,0.0
0.0,16621.25390625,19611.046875,0.0,0.0,0.0,1544.575439453125,0.0,0.0,5199.29736328125,0.0,1784.0797119140625,3416.90966796875,0.0,0.0,0.0,17.0,0.0
0.0,16004.7451171875,17946.529296875,0.0,0.0,0.0,1297.407470703125,0.0,0.0,4738.53759765625,0.0,1331.994384765625,3178.22900390625,0.0,0.0,0.0,17.0,0.0
0.0,14807.208984375,16663.154296875,0.0,0.0,0.0,995.0931396484375,0.0,0.0,4161.82373046875,0.0,1093.161376953125,2924.850341796875,0.0,0.0,0.0,17.0,0.0
469.94146728515625,13880.7392578125,15529.3828125,0.0,0.0,0.0,799.57080078125,0.0,0.0,3656.830810546875,0.0,658.9495849609375,2678.955078125,0.0,0.0,0.0,17.0,0.0
648.4402465820312,13535.2041015625,15000.9736328125,0.0,0.0,0.0,734.626220703125,0.0,0.0,3078.836669921875,0.0,798.0859375,2663.6318359375,0.0,0.0,0.0,17.0,0.0
480.4349060058594,14443.9140625,16243.533203125,0.0,0.0,0.0,726.47900390625,0.0,0.0,3313.169677734375,0.0,1150.90576171875,2824.87841796875,0.0,0.0,0.0,17.0,0.0
282.85791015625,15468.0830078125,17795.181640625,0.0,0.0,0.0,538.803955078125,0.0,0.0,3767.55859375,0.0,1326.843017578125,2865.05908203125,0.0,0.0,0.0,17.0,0.0
0.0,17625.32421875,19972.6328125,0.0,0.0,0.0,685.272705078125,0.0,0.0,4339.31103515625,0.0,1633.4283447265625,3425.45947265625,0.0,0.0,0.0,17.0,0.0
0.0,18125.78515625,20779.765625,0.0,0.0,0.0,619.671142578125,0.0,0.0,4590.93212890625,0.0,1705.3017578125,3404.10986328125,0.0,0.0,0.0,17.0,0.0
0.0,17926.37890625,20994.09375,0.0,0.0,0.0,476.6059265136719,0.0,0.0,4767.75439453125,0.0,1943.8720703125,3209.86767578125,0.0,0.0,0.0,17.0,0.0
0.0,18544.5,21510.60546875,0.0,0.0,0.0,491.5920104980469,0.0,0.0,4948.07177734375,0.0,2015.8538818359375,3241.483154296875,0.0,0.0,0.0,17.0,0.0
0.0,18598.7265625,21552.359375,0.0,0.0,0.0,497.1615905761719,0.0,0.0,4955.54931640625,0.0,1997.959228515625,3266.24658203125,0.0,0.0,0.0,17.0,0.0
0.0,18710.650390625,21668.87890625,0.0,0.0,0.0,508.7421569824219,0.0,0.0,4995.18505859375,0.0,2013.935546875,3296.0,0.0,0.0,0.0,17.0,0.0
0.0,18707.357421875,21659.154296875,0.0,0.0,0.0,508.2995300292969,0.0,0.0,4993.025390625,0.0,2008.373046875,3295.628173828125,0.0,0.0,0.0,17.0,0.0
