feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,0.0,53.70657730102539,809.6218872070312,0.0,0.0,2178.98876953125,136.30760192871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
0.0,0.0,150.48687744140625,1651.7596435546875,0.0,223.64967346191406,5588.49560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,190.04010009765625,1767.7032470703125,0.0,4.609997749328613,5587.46533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,197.05416870117188,1790.4439697265625,0.0,0.0,5565.87158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,201.0148468017578,1829.2174072265625,0.0,0.0,5736.91748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,212.84115600585938,1852.8480224609375,0.0,0.0,5918.53759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,203.72998046875,1862.080078125,0.0,0.0,5975.998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,199.13038635253906,1842.0084228515625,0.0,17.489728927612305,5898.35009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,190.9824981689453,1830.7884521484375,0.0,29.979703903198242,5876.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,191.0755615234375,1827.202392578125,0.0,43.69692611694336,5949.35888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,183.94602966308594,1777.7427978515625,0.0,47.53498458862305,5896.93994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,173.39666748046875,1751.7545166015625,0.0,33.08175277709961,5834.56201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,173.8495635986328,1769.9510498046875,0.0,0.4277927875518799,5830.1865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,184.31277465820312,1805.5478515625,0.0,0.0,5889.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,203.30064392089844,1826.5540771484375,0.0,0.0,5912.44775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,218.0099639892578,1862.0452880859375,0.0,0.0,5973.67822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,223.44857788085938,1880.2161865234375,0.0,0.0,6037.3505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.50172424316406,1900.1710205078125,0.0,0.0,6078.88671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75146484375,1905.432373046875,0.0,0.0,6086.12744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
