feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
100.07960510253906,0.0,0.0,322.4230651855469,2494.443603515625,0.0,240.61366271972656,0.0,0.0,848.2886352539062,0.0,0.0,0.0,1561.366943359375,0.0,274.9010925292969,9.0,0.0
30.77167510986328,0.0,0.0,257.7711486816406,708.578857421875,0.0,270.05718994140625,0.0,0.0,524.186767578125,0.0,0.0,0.0,599.8967895507812,34.67378616333008,14.50139331817627,7.0,0.0
0.0,0.0,0.0,217.19053649902344,225.56396484375,0.0,254.86134338378906,0.0,0.0,537.9822998046875,177.30877685546875,0.0,0.0,521.0665893554688,0.0,0.0,7.0,0.0
0.0,0.0,0.0,108.81314849853516,64.80599975585938,0.0,223.23487854003906,0.0,0.0,744.3158569335938,122.39395141601562,0.0,0.0,445.8529968261719,0.0,0.0,7.0,0.0
2.4222521781921387,0.0,0.0,92.13457489013672,0.0,0.0,231.88392639160156,0.0,0.0,812.26904296875,98.37213134765625,0.0,0.0,433.4720153808594,0.0,0.048691779375076294,7.0,0.0
5.873332500457764,0.0,0.0,79.73237609863281,0.0,0.0,256.9180603027344,0.0,0.0,846.040771484375,87.88558959960938,0.0,0.0,432.30108642578125,0.0,0.0,7.0,0.0
29.417598724365234,0.0,0.0,87.6491928100586,3.28468656539917,0.0,286.5390625,0.0,0.0,808.1697998046875,96.23462677001953,0.0,0.0,426.5415344238281,0.0,0.0,7.0,0.0
0.0,0.0,0.0,116.31437683105469,201.95042419433594,0.0,311.0010681152344,0.0,0.0,725.5988159179688,68.48397064208984,0.0,0.0,444.3379821777344,0.0,0.0,7.0,0.0
0.0,0.0,0.0,80.02092742919922,21.654558181762695,0.0,262.845458984375,0.0,0.0,643.839599609375,60.3829460144043,0.0,0.0,344.99200439453125,0.0,0.0,7.0,0.0
0.0,0.0,0.0,63.88319396972656,143.0839385986328,0.0,264.6641540527344,0.0,0.0,670.238525390625,45.66889953613281,0.0,0.0,357.53173828125,0.0,0.0,7.0,0.0
0.0,0.0,0.0,0.0,102.9476547241211,0.0,202.16671752929688,0.0,0.0,663.2416381835938,0.0,0.0,0.0,268.331787109375,0.0,82.53227233886719,7.0,0.0
0.0,0.0,0.0,11.749593734741211,157.8318634033203,0.0,202.8367156982422,0.0,0.0,673.2942504882812,15.05413818359375,0.0,0.0,327.5665283203125,0.0,50.98872375488281,7.0,0.0
0.0,0.0,0.0,9.456720352172852,87.76678466796875,0.0,203.27590942382812,0.0,0.0,701.962890625,2.909630060195923,0.0,0.0,321.5450134277344,0.0,69.20033264160156,7.0,0.0
0.0,0.0,8.872654914855957,0.0,110.92469787597656,0.0,162.5101776123047,0.0,0.0,677.3140869140625,0.0,0.0,0.0,302.7090759277344,0.0,84.6129150390625,7.0,0.0
0.0,0.0,8.853440284729004,0.0,102.34983825683594,0.0,165.69375610351562,0.0,0.0,711.8596801757812,0.0,0.0,0.0,286.07684326171875,0.0,149.1030731201172,7.0,0.0
0.0,0.0,0.0,0.0,191.46897888183594,0.0,171.8912811279297,0.0,0.0,641.942138671875,0.0,0.0,0.0,324.2584533691406,0.0,111.59786987304688,7.0,0.0
0.0,0.0,20.365501403808594,0.0,123.52182006835938,0.0,138.25489807128906,0.0,0.0,662.458251953125,7.972584247589111,0.0,0.0,345.9264221191406,0.0,111.8411636352539,7.0,0.0
