feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,0.0,45.95730972290039,858.8920288085938,0.0,0.0,2502.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
0.0,0.0,146.21646118164062,1664.296875,0.0,219.1922149658203,5639.80908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,187.2204132080078,1756.4984130859375,0.0,18.014379501342773,5616.0341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,198.427490234375,1784.7305908203125,0.0,0.0,5658.20654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,207.55056762695312,1808.472412109375,0.0,0.0,5795.041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,208.43316650390625,1851.6326904296875,0.0,0.0,5951.3330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,201.96759033203125,1852.908447265625,0.0,0.5248692035675049,5948.5732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,194.25535583496094,1846.116943359375,0.0,24.47675895690918,5903.6611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,191.5825653076172,1818.51025390625,0.0,38.71224594116211,5893.31494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,187.95492553710938,1797.290283203125,0.0,47.641719818115234,5927.517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,177.38491821289062,1748.3392333984375,0.0,36.40888595581055,5821.3408203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,170.04449462890625,1743.813232421875,0.0,18.588407516479492,5815.35888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,177.28822326660156,1778.5631103515625,0.0,0.0,5844.7080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,201.72755432128906,1807.753662109375,0.0,0.0,5892.97412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
