feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,0.0,50.34469985961914,816.2548217773438,0.0,0.0,2294.8212890625,52.35936737060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
0.0,0.0,137.09622192382812,1682.2911376953125,0.0,228.91172790527344,5742.87060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,185.7907257080078,1749.106201171875,0.0,11.230633735656738,5546.58837890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,196.100341796875,1797.9488525390625,0.0,0.0,5634.96728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,208.0,1840.2000732421875,0.0,0.0,5853.939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,212.42193603515625,1866.5028076171875,0.0,0.0,5979.40576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,202.23098754882812,1869.2396240234375,0.0,0.2943241596221924,5989.2900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,197.61636352539062,1850.6885986328125,0.0,25.306928634643555,5923.873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,191.19204711914062,1827.3502197265625,0.0,38.72956466674805,5883.36279296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,190.50375366210938,1823.2625732421875,0.0,46.7220573425293,5954.6064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,183.77227783203125,1767.8507080078125,0.0,41.91292953491211,5859.31884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,170.43319702148438,1749.65087890625,0.0,30.60811424255371,5832.697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,174.50897216796875,1776.5440673828125,0.0,0.0,5833.91552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,192.6417694091797,1804.6412353515625,0.0,0.0,5894.4326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,212.3643798828125,1842.1383056640625,0.0,0.0,5927.5498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,222.74496459960938,1869.8375244140625,0.0,0.0,5998.82568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,226.4772186279297,1888.194580078125,0.0,0.0,6060.97509765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.9846954345703,1901.7528076171875,0.0,0.0,6085.61767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.75689697265625,1905.445068359375,0.0,0.0,6086.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
