feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,action,reward
0.0,0.0,43.0057258605957,810.5502319335938,0.0,0.0,2275.2744140625,35.66051483154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
0.0,0.0,141.5036163330078,1653.20751953125,0.0,236.773193359375,5616.44873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,187.80181884765625,1737.1146240234375,0.0,0.0,5499.50830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,197.90489196777344,1749.4676513671875,0.0,0.0,5458.28955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,200.17681884765625,1821.3287353515625,0.0,0.0,5705.32568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,198.13800048828125,1809.2762451171875,0.0,0.0,5705.80224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,187.25326538085938,1800.503662109375,0.0,0.0,5697.39599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,190.81268310546875,1805.689208984375,0.0,28.591962814331055,5723.19775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,190.460693359375,1800.0574951171875,0.0,40.7594108581543,5775.49951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,190.4874725341797,1819.7174072265625,0.0,52.634090423583984,5911.55810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,183.96664428710938,1777.6873779296875,0.0,47.49934005737305,5896.73193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,173.41917419433594,1751.692626953125,0.0,33.05025863647461,5834.357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,173.87155151367188,1769.8895263671875,0.0,0.3982670307159424,5829.98779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,184.336181640625,1805.4871826171875,0.0,0.0,5888.92431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,203.3271484375,1826.50927734375,0.0,0.0,5912.26025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,218.03309631347656,1861.992919921875,0.0,0.0,5973.48583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,223.47540283203125,1880.1656494140625,0.0,0.0,6037.15576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
0.0,0.0,228.52679443359375,1900.1204833984375,0.0,0.0,6078.68798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
