Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Cluster_1,Cluster_2,Action_Label
0.0,-0.0008278444875031,-0.4789175987243652,1.1240770618314856e-05,3.0079143471084532e-05,0.0,0.0,0.0585962571203708,-0.0045843385159969,-0.2803467512130737,0.17681485414505,-1.3731974831898697e-05,0.0,-0.2062479555606842,0.0,0.0,0,1,5
0.0,0.0009492409299127,-0.278887391090393,-1.531469024484977e-05,1.9753815649892204e-05,0.0,0.0,-0.1480970084667205,0.1796291321516037,-0.1650131642818451,2.1310160160064697,0.0001158421800937,0.0,0.1056201383471489,0.0,0.0,0,2,7
0.0,-0.0013540401123464,0.4773965775966644,-5.5211923921660855e-08,6.7191190282756e-06,0.0,0.0,0.1350789666175842,-0.00406184932217,0.4234935045242309,-1.3873515129089355,-1.4413578355743084e-05,0.0,-0.0070876698009669,0.0,0.0,0,3,5
0.0,-0.000216264714254,0.0813971906900405,-2.443487574055325e-06,-1.3617880540550686e-05,0.0,0.0,-0.2927550971508026,-0.0016019808826968,0.2405404597520828,-0.3630584180355072,-4.849144534091465e-05,0.0,0.1689334362745285,0.0,0.0,0,4,5
0.0,-0.0004304099420551,-0.2421168982982635,1.1751638339774216e-05,7.308887870749459e-05,0.0,0.0,-0.2967453300952911,-0.0064595802687108,-0.1152831092476844,1.490528583526611,6.417325494112447e-05,0.0,0.1481521874666214,0.0,0.0,0,5,5
0.0,0.0001243877486558,2.8007917404174805,-2.249839235446416e-05,-0.0001470804563723,0.0,0.0,0.1898824274539947,0.0014172623632475,-0.1196684464812278,1.7890254259109497,8.459200034849346e-05,0.0,0.3783104121685028,0.0,0.0,0,6,8
0.0,-0.0008731460548005,-0.5713890194892883,1.1730354344763327e-05,2.973226219182834e-05,0.0,0.0,0.0393377505242824,-0.0047520236112177,-0.3408666551113128,0.338420033454895,-1.482908737671096e-05,0.0,-0.1953882873058319,0.0,0.0,0,7,5
0.0,9.142323688138276e-05,3.346151113510132,-3.298062438261695e-05,-0.0001639637048356,0.0,0.0,0.1276789158582687,0.0019475391600281,-0.1143305674195289,1.7967329025268557,0.0001097137937904,0.0,0.6714872717857361,0.0,0.0,0,8,8
0.0,-0.000102859303297,1.1354392766952517,-2.1971749447402544e-05,-0.000121079479868,0.0,0.0,-0.501112163066864,0.0008045739377848,-0.0772139579057693,3.341120719909668,7.211796037154272e-05,0.0,0.606315016746521,0.0,0.0,1,2,8
0.0,-0.0004051457799505,-0.2111959755420684,4.402436843520263e-06,1.481114850321319e-05,0.0,0.0,0.028318228200078,-0.0022008935920894,-0.018238266929984,-0.3688609600067138,-1.398259337292984e-05,0.0,-0.1629079580307006,0.0,0.0,1,3,5
0.0,0.0013549444265663,5.558432102203369,-2.493177817086689e-05,-0.0002322596119483,0.0,0.0,2.200644969940185,0.0028759795241057,-0.6743838787078857,-0.2511605620384216,0.0001735196419758,0.0,-0.3912040591239929,0.0,0.0,1,4,8
0.0,0.0011327737011015,4.779780387878418,-3.4251810575369745e-05,-0.000220982619794,0.0,0.0,2.2823286056518555,0.0025045240763574,-0.4846520721912384,-0.9046151041984558,0.0001533127360744,0.0,-0.4591274857521057,0.0,0.0,1,5,8
0.0,9.142323688138276e-05,3.346151113510132,-3.298062438261695e-05,-0.0001639637048356,0.0,0.0,0.1276789158582687,0.0019475391600281,-0.1143305674195289,1.7967329025268557,0.0001097137937904,0.0,0.6714872717857361,0.0,0.0,1,6,8
0.0,-0.0009869971545413,-1.3534201383590698,1.2383080502331724e-05,0.0002137357369065,0.0,0.0,-0.5166735649108887,-0.0032391157001256,0.093520849943161,0.4394809305667877,-0.0001191887058666,0.0,0.0058777914382517,0.0,0.0,1,7,7
0.0,-0.0009912103414535,-1.3215440511703491,1.2140417311456986e-05,0.000223381750402,0.0,0.0,-0.4958141148090362,-0.0032029517460614,0.0942351892590522,0.3854511678218841,-0.0001229532354045,0.0,0.0063716666772961,0.0,0.0,1,8,7
0.0,-0.0003903000615537,-0.269481211900711,-3.5930199828726472e-06,0.0002287516254,0.0,0.0,0.0318025797605514,-0.006326014176011,0.0605150610208511,1.2065783739089966,0.00010234414367,0.0,0.179297387599945,0.0,0.0,2,3,5
