cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward
-0.010173451155424118,-0.04426119849085808,-0.03683006763458252,-0.044895049184560776,0.0,1.0
-0.01105867512524128,-0.23883619904518127,-0.0377279669046402,0.23594392836093903,1.0,1.0
-0.01583539880812168,-0.04319610074162483,-0.03300908952951431,-0.06839676946401596,0.0,1.0
-0.016699321568012238,-0.23782964050769806,-0.034377023577690125,0.2136915773153305,1.0,1.0
-0.02145591378211975,-0.04223349317908287,-0.03010319173336029,-0.08963414281606674,0.0,1.0
-0.022300584241747856,-0.23691131174564362,-0.03189587593078613,0.1934012919664383,1.0,1.0
-0.027038810774683952,-0.04134795814752579,-0.0280278492718935,-0.1091703474521637,0.0,1.0
-0.02786576934158802,-0.23605729639530182,-0.030211256816983223,0.17453984916210175,0.0,1.0
-0.03258691355586052,-0.43073412775993347,-0.026720458641648293,0.4575411081314087,1.0,1.0
-0.041201598942279816,-0.23524482548236847,-0.017569636926054955,0.15655691921710968,1.0,1.0
-0.04590649530291557,-0.039875783026218414,-0.014438499696552753,-0.1416166126728058,0.0,1.0
-0.0467040091753006,-0.23478800058364868,-0.017270831391215324,0.14647646248340607,0.0,1.0
-0.05139977112412453,-0.4296584129333496,-0.014341302216053009,0.4336611330509186,1.0,1.0
-0.05999293923377991,-0.23433639109134674,-0.0056680794805288315,0.13649201393127441,1.0,1.0
-0.06467966735363007,-0.039133720099925995,-0.0029382393695414066,-0.15797369182109833,0.0,1.0
-0.06546234339475632,-0.23421348631381989,-0.006097713485360146,0.133780837059021,0.0,1.0
-0.07014661282300949,-0.42924755811691284,-0.003422096371650696,0.42453381419181824,1.0,1.0
-0.07873155921697617,-0.2340773046016693,0.005068579688668251,0.13077403604984283,1.0,1.0
-0.08341310918331146,-0.03902832046151161,0.007684060372412205,-0.16030551493167877,0.0,1.0
-0.08419367671012878,-0.23425942659378052,0.004477949813008308,0.13479159772396088,0.0,1.0
-0.08887886255979538,-0.4294452369213104,0.0071737817488610744,0.4288838803768158,1.0,1.0
-0.09746776521205902,-0.2344256043434143,0.015751458704471588,0.13847103714942932,1.0,1.0
-0.10215628147125244,-0.03953276574611664,0.018520880490541458,-0.14920122921466827,0.0,1.0
-0.102946937084198,-0.23491497337818146,0.015536854974925518,0.14926663041114807,1.0,1.0
-0.10764523595571518,-0.04001890495419502,0.018522188067436218,-0.13847452402114868,0.0,1.0
-0.10844561457633972,-0.2354011833667755,0.015752697363495827,0.15999384224414825,1.0,1.0
-0.11315363645553589,-0.04050825163722038,0.01895257458090782,-0.12767818570137024,0.0,1.0
-0.11396379768848419,-0.2358965128660202,0.01639901101589203,0.17092329263687134,0.0,1.0
-0.11868172883987427,-0.4312492907047272,0.019817477092146873,0.46873414516448975,1.0,1.0
-0.1273067146539688,-0.23641283810138702,0.029192158952355385,0.18236280977725983,1.0,1.0
-0.13203497231006622,-0.04172049090266228,0.032839417457580566,-0.10097000002861023,0.0,1.0
-0.13286937773227692,-0.23729731142520905,0.03082001581788063,0.20189011096954346,1.0,1.0
-0.13761532306671143,-0.042629387229681015,0.034857816994190216,-0.08091345429420471,0.0,1.0
-0.1384679228067398,-0.23823323845863342,0.03323955088853836,0.22256021201610565,1.0,1.0
-0.1432325839996338,-0.04360176622867584,0.03769075497984886,-0.05945510417222977,0.0,1.0
-0.14410461485385895,-0.239243283867836,0.036501649767160416,0.24487721920013428,1.0,1.0
-0.1488894820213318,-0.04466118663549423,0.04139919579029083,-0.03607241436839104,0.0,1.0
-0.1497827023267746,-0.240351602435112,0.0406777486205101,0.269379585981369,1.0,1.0
-0.15458974242210388,-0.0458330474793911,0.04606533795595169,-0.010200916789472103,0.0,1.0
-0.15550640225410461,-0.24158433079719543,0.045861322432756424,0.2966529428958893,1.0,1.0
-0.16033808887004852,-0.047145143151283264,0.0517943799495697,0.0187793280929327,0.0,1.0
-0.16128098964691162,-0.24297015368938446,0.05216996744275093,0.3273436725139618,1.0,1.0
-0.1661403924226761,-0.04862825199961662,0.05871684104204178,0.05155845358967781,1.0,1.0
-0.16711296141147614,0.14560475945472717,0.05974800884723663,-0.22203613817691803,0.0,1.0
-0.16420085728168488,-0.05031804367899895,0.055307287722826004,0.08887913078069687,1.0,1.0
-0.16520722210407257,0.14396932721138,0.05708486959338188,-0.1858542561531067,0.0,1.0
-0.162327840924263,-0.05192095413804054,0.05336778238415718,0.12427636981010437,1.0,1.0
-0.16336625814437866,0.1423974186182022,0.055853310972452164,-0.15110352635383606,0.0,1.0
-0.16051830351352692,-0.053477972745895386,0.05283123999834061,0.15866373479366302,1.0,1.0
-0.16158786416053772,0.14084935188293457,0.056004516780376434,-0.1168953999876976,0.0,1.0
-0.1587708741426468,-0.05502844974398613,0.0536666065454483,0.1929173767566681,1.0,1.0
-0.159871444106102,0.1392863541841507,0.05752495303750038,-0.08236479759216309,1.0,1.0
-0.15708571672439575,0.3335385322570801,0.05587765946984291,-0.3563580811023712,0.0,1.0
-0.15041494369506836,0.13766850531101227,0.04875049740076065,-0.0465921051800251,1.0,1.0
-0.14766158163547516,0.33205872774124146,0.04781865328550339,-0.3235040605068207,0.0,1.0
-0.14102040231227875,0.13628965616226196,0.041348572820425034,-0.01613277569413185,1.0,1.0
-0.13829460740089417,0.33079496026039124,0.04102591797709465,-0.2954883575439453,0.0,1.0
-0.1316787153482437,0.13511288166046143,0.035116150975227356,0.009846013970673084,1.0,1.0
-0.12897644937038422,0.3297140896320343,0.03531306982040405,-0.27155378460884094,0.0,1.0
-0.12238217145204544,0.13410650193691254,0.029881995171308517,0.03205454722046852,1.0,1.0
-0.11970004439353943,0.3287874758243561,0.030523085966706276,-0.25105252861976624,1.0,1.0
-0.1131242960691452,0.5234605669975281,0.02550203539431095,-0.5339537858963013,0.0,1.0
-0.1026550829410553,0.3279894292354584,0.014822960831224918,-0.2333456128835678,1.0,1.0
-0.09609529376029968,0.5228964686393738,0.010156048461794853,-0.5213162899017334,0.0,1.0
-0.08563736826181412,0.3276330530643463,-0.00027027723263017833,-0.22545041143894196,0.0,1.0
-0.07908470928668976,0.13251495361328125,-0.004779285751283169,0.06714724004268646,1.0,1.0
-0.07643440365791321,0.3277050852775574,-0.003436340717598796,-0.22703973948955536,0.0,1.0
-0.06988030672073364,0.13263241946697235,-0.007977135479450226,0.0645572692155838,1.0,1.0
-0.06722765415906906,0.3278678357601166,-0.006685989908874035,-0.2306317836046219,0.0,1.0
-0.06067029759287834,0.1328420639038086,-0.011298625729978085,0.05993467941880226,1.0,1.0
-0.05801345780491829,0.32812416553497314,-0.010099932551383972,-0.23629151284694672,0.0,1.0
-0.051450975239276886,0.1331479549407959,-0.014825762249529362,0.05318854749202728,1.0,1.0
-0.04878801479935646,0.3284793198108673,-0.013761991634964943,-0.24413490295410156,0.0,1.0
-0.04221842810511589,0.13355661928653717,-0.01864469051361084,0.04417556896805763,1.0,1.0
-0.03954729810357094,0.32894089818000793,-0.01776117831468582,-0.25433114171028137,0.0,1.0
-0.03296848013997078,0.13407698273658752,-0.022847801446914673,0.03269711509346962,1.0,1.0
-0.030286939814686775,0.32951900362968445,-0.02219385839998722,-0.2671060562133789,0.0,1.0
-0.02369655855000019,0.13472071290016174,-0.027535980567336082,0.018494945019483566,1.0,1.0
-0.02100214548408985,0.33022651076316833,-0.027166081592440605,-0.28274714946746826,0.0,1.0
-0.014397614635527134,0.13550236821174622,-0.03282102569937706,0.001245458028279245,1.0,1.0
-0.011687567457556725,0.33107927441596985,-0.032796114683151245,-0.3016095459461212,0.0,1.0
-0.005065981298685074,0.1364397406578064,-0.03882830590009689,-0.01944756880402565,1.0,1.0
-0.002337186597287655,0.3320963978767395,-0.039217256009578705,-0.3241240084171295,0.0,1.0
0.00430474104359746,0.13755416870117188,-0.04569973796606064,-0.04406195133924484,1.0,1.0
0.007055824622511864,0.3333006203174591,-0.046580977737903595,-0.3508061468601227,0.0,1.0
0.013721836730837822,0.1388709992170334,-0.0535971000790596,-0.07316790521144867,1.0,1.0
0.01649925671517849,0.3347187340259552,-0.055060457438230515,-0.38226765394210815,0.0,1.0
0.023193631321191788,0.14042004942893982,-0.06270580738782883,-0.10744089633226395,0.0,1.0
0.026002032682299614,-0.05374987795948982,-0.06485462933778763,0.16481813788414001,1.0,1.0
0.024927034974098206,0.14223763346672058,-0.06155826523900032,-0.1475989669561386,0.0,1.0
0.027771787717938423,-0.051951248198747635,-0.06451024115085602,0.12504592537879944,1.0,1.0
0.026732763275504112,0.14403273165225983,-0.06200932711362839,-0.18727141618728638,0.0,1.0
0.029613416641950607,-0.05014974996447563,-0.06575475633144379,0.08522342890501022,1.0,1.0
0.02861042320728302,0.14585012197494507,-0.06405028700828552,-0.22745899856090546,0.0,1.0
0.03152742609381676,-0.04830079898238182,-0.06859946250915527,0.044352300465106964,1.0,1.0
0.030561409890651703,0.1477343589067459,-0.06771241873502731,-0.26916125416755676,0.0,1.0
0.03351609781384468,-0.04635922610759735,-0.0730956420302391,0.0014197148848325014,0.0,1.0
0.032588910311460495,-0.24036090075969696,-0.07306724786758423,0.27017417550086975,1.0,1.0
0.027781693264842033,-0.04427644610404968,-0.0676637664437294,-0.044630374759435654,0.0,1.0
0.026896163821220398,-0.23836617171764374,-0.06855637580156326,0.22596003115177155,1.0,1.0
0.022128840908408165,-0.042334817349910736,-0.06403717398643494,-0.0875360518693924,0.0,1.0
0.021282145753502846,-0.23648320138454437,-0.0657878965139389,0.1842755377292633,1.0,1.0
0.016552481800317764,-0.04048462584614754,-0.062102384865283966,-0.12841401994228363,0.0,1.0
0.015742788091301918,-0.23466449975967407,-0.06467066705226898,0.14404793083667755,0.0,1.0
0.011049498803913593,-0.42880353331565857,-0.061789706349372864,0.41564783453941345,1.0,1.0
0.0024734276812523603,-0.23286277055740356,-0.05347675085067749,0.1041429415345192,0.0,1.0
-0.0021838275715708733,-0.4271791875362396,-0.051393892616033554,0.37948623299598694,1.0,1.0
-0.01072741113603115,-0.23136650025844574,-0.04380416497588158,0.07105185836553574,0.0,1.0
-0.015354741364717484,-0.42583397030830383,-0.04238313063979149,0.3495989441871643,1.0,1.0
-0.023871419951319695,-0.23013566434383392,-0.035391151905059814,0.04385819286108017,0.0,1.0
-0.02847413346171379,-0.4247327148914337,-0.034513987600803375,0.3251681625843048,1.0,1.0
-0.036968789994716644,-0.22913677990436554,-0.028010623529553413,0.02180388756096363,0.0,1.0
-0.04155152291059494,-0.4238460659980774,-0.02757454477250576,0.3055191934108734,1.0,1.0
-0.050028447061777115,-0.22834224998950958,-0.021464161574840546,0.004269056022167206,0.0,1.0
-0.05459529161453247,-0.42314988374710083,-0.021378779783844948,0.2901032567024231,1.0,1.0
-0.0630582869052887,-0.22772972285747528,-0.01557671558111906,-0.009244907647371292,0.0,1.0
-0.06761288642883301,-0.4226248562335968,-0.015761613845825195,0.27848297357559204,0.0,1.0
-0.07606537640094757,-0.6175184845924377,-0.010191954672336578,0.566153347492218,1.0,1.0
-0.08841574937105179,-0.4222550094127655,0.001131111872382462,0.2702769935131073,1.0,1.0
-0.0968608483672142,-0.22714921832084656,0.006536651868373156,-0.022048963233828545,0.0,1.0
-0.10140383243560791,-0.4223642945289612,0.006095672491937876,0.27268916368484497,0.0,1.0
-0.10985112190246582,-0.6175727248191833,0.011549456045031548,0.5672884583473206,1.0,1.0
-0.12220257520675659,-0.4226146638393402,0.022895224392414093,0.2782663106918335,1.0,1.0
-0.13065487146377563,-0.22782666981220245,0.0284605510532856,-0.00710845272988081,0.0,1.0
-0.13521140813827515,-0.42334499955177307,0.028318382799625397,0.29441651701927185,1.0,1.0
-0.14367830753326416,-0.22863797843456268,0.03420671075582504,0.010797584429383278,0.0,1.0
-0.14825105667114258,-0.4242333769798279,0.03442266210913658,0.3140738606452942,1.0,1.0
-0.15673573315143585,-0.22961825132369995,0.040704142302274704,0.03244239091873169,0.0,1.0
-0.16132809221744537,-0.4252995550632477,0.04135298728942871,0.3376849591732025,1.0,1.0
-0.16983407735824585,-0.23078973591327667,0.048106689006090164,0.0583239383995533,0.0,1.0
-0.1744498759508133,-0.4265672564506531,0.04927316680550575,0.36578840017318726,1.0,1.0
-0.1829812228679657,-0.23217888176441193,0.05658893287181854,0.08904016762971878,0.0,1.0
-0.18762479722499847,-0.42806437611579895,0.05836973711848259,0.39902636408805847,1.0,1.0
-0.1961860954761505,-0.2338169515132904,0.06635026633739471,0.12530237436294556,0.0,1.0
-0.20086242258548737,-0.4298236072063446,0.06885631382465363,0.4381580948829651,1.0,1.0
-0.20945890247821808,-0.23574037849903107,0.07761947065591812,0.16795088350772858,0.0,1.0
-0.21417370438575745,-0.4318826198577881,0.08097849041223526,0.4840756058692932,1.0,1.0
-0.22281135618686676,-0.23799127340316772,0.09066000580787659,0.21797333657741547,0.0,1.0
-0.22757118940353394,-0.43428438901901245,0.09501946717500687,0.537821352481842,1.0,1.0
-0.23625686764717102,-0.2406177520751953,0.10577590018510818,0.2765255272388458,1.0,1.0
-0.2410692274570465,-0.04715140536427498,0.11130640655755997,0.0189881082624197,0.0,1.0
-0.24201226234436035,-0.24367904663085938,0.11168617010116577,0.34461188316345215,1.0,1.0
-0.24688583612442017,-0.05030839517712593,0.11857840418815613,0.08913061022758484,0.0,1.0
-0.24789200723171234,-0.24691279232501984,0.12036102265119553,0.41674673557281494,1.0,1.0
-0.25283026695251465,-0.05368386209011078,0.12869594991207123,0.16430100798606873,1.0,1.0
-0.25390392541885376,0.13938340544700623,0.1319819688796997,-0.08517266809940338,1.0,1.0
-0.2511162757873535,0.33239078521728516,0.13027852773666382,-0.3334757387638092,0.0,1.0
-0.24446845054626465,0.13567854464054108,0.12360900640487671,-0.0027142043691128492,1.0,1.0
-0.24175488948822021,0.32883092761039734,0.12355472147464752,-0.25398358702659607,1.0,1.0
-0.23517826199531555,0.5219919681549072,0.1184750497341156,-0.5052837133407593,0.0,1.0
-0.22473841905593872,0.325417160987854,0.108369380235672,-0.177738219499588,1.0,1.0
-0.21823008358478546,0.5188348889350891,0.10481461137533188,-0.43436455726623535,0.0,1.0
-0.20785337686538696,0.32239729166030884,0.09612732380628586,-0.1105661690235138,1.0,1.0
-0.20140543580055237,0.5160197615623474,0.09391599893569946,-0.3714410960674286,1.0,1.0
-0.19108504056930542,0.7096906900405884,0.08648717403411865,-0.6330965757369995,0.0,1.0
-0.17689122259616852,0.5134754776954651,0.07382524758577347,-0.3144782781600952,1.0,1.0
-0.16662171483039856,0.7074723839759827,0.06753567606210709,-0.582996129989624,0.0,1.0
-0.15247227251529694,0.5114725232124329,0.0558757558465004,-0.26982614398002625,1.0,1.0
-0.14224281907081604,0.7057544589042664,0.050479233264923096,-0.5443752408027649,0.0,1.0
-0.12812773883342743,0.5099608302116394,0.03959172964096069,-0.23622436821460724,1.0,1.0
-0.11792851239442825,0.7044954299926758,0.034867241978645325,-0.5161606669425964,0.0,1.0
-0.10383860766887665,0.5089002847671509,0.02454402856528759,-0.21269738674163818,1.0,1.0
-0.09366060048341751,0.7036628723144531,0.020290080457925797,-0.4975380599498749,0.0,1.0
-0.07958734035491943,0.5082607865333557,0.01033931877464056,-0.1985304057598114,1.0,1.0
-0.06942212581634521,0.7032333612442017,0.006368711125105619,-0.4879339039325714,0.0,1.0
-0.05535745993256569,0.508022129535675,-0.00338996690697968,-0.1932506114244461,1.0,1.0
-0.0451970174908638,0.703192412853241,-0.007254979107528925,-0.4870010018348694,0.0,1.0
-0.031133169308304787,0.5081735849380493,-0.01699499972164631,-0.1966133862733841,1.0,1.0
-0.020969698205590248,0.7035344243049622,-0.020927267149090767,-0.49460867047309875,0.0,1.0
-0.006899009458720684,0.5087137818336487,-0.030819440260529518,-0.20859381556510925,1.0,1.0
0.0032752661500126123,0.7042625546455383,-0.0349913164973259,-0.510837197303772,0.0,1.0
0.017360517755150795,0.5096505284309387,-0.04520805925130844,-0.229383185505867,0.0,1.0
0.027553528547286987,0.3152028024196625,-0.0497957244515419,0.04870378226041794,1.0,1.0
0.03385758399963379,0.5110021233558655,-0.048821646720170975,-0.2592650055885315,0.0,1.0
0.04407762736082077,0.3166098892688751,-0.054006949067115784,0.017628004774451256,1.0,1.0
0.05040982365608215,0.5124630928039551,-0.05365438759326935,-0.2915937900543213,0.0,1.0
0.06065908446907997,0.31814560294151306,-0.0594862625002861,-0.01630381867289543,1.0,1.0
0.06702199578285217,0.5140679478645325,-0.05981234088540077,-0.3271462023258209,0.0,1.0
0.07730335742235184,0.3198463022708893,-0.06635526567697525,-0.05390903726220131,1.0,1.0
0.0837002843618393,0.5158538818359375,-0.0674334466457367,-0.3667674660682678,0.0,1.0
0.09401735663414001,0.3217517137527466,-0.0747687965631485,-0.09608638286590576,0.0,1.0
0.10045239329338074,0.1277765929698944,-0.07669052481651306,0.17210184037685394,1.0,1.0
0.10300792753696442,0.32390764355659485,-0.0732484832406044,-0.14375492930412292,0.0,1.0
0.10948608070611954,0.12990696728229523,-0.07612358778715134,0.12494995445013046,1.0,1.0
0.11208421736955643,0.32603228092193604,-0.07362458854913712,-0.19074475765228271,0.0,1.0
0.1186048611998558,0.13203659653663635,-0.07743947952985764,0.07783437520265579,1.0,1.0
0.12124559283256531,0.328178346157074,-0.07588279247283936,-0.23824098706245422,0.0,1.0
0.12780916690826416,0.13421787321567535,-0.08064761012792587,0.029574356973171234,1.0,1.0
0.13049352169036865,0.33039817214012146,-0.08005612343549728,-0.28742435574531555,0.0,1.0
0.13710148632526398,0.13650374114513397,-0.08580461144447327,-0.021025577560067177,1.0,1.0
0.1398315578699112,0.3327447175979614,-0.08622512221336365,-0.33949974179267883,0.0,1.0
0.14648644626140594,0.1389487385749817,-0.09301511943340302,-0.07520447671413422,0.0,1.0
0.14926542341709137,-0.05472518131136894,-0.09451920539140701,0.18674355745315552,1.0,1.0
0.14817091822624207,0.14161308109760284,-0.09078433364629745,-0.13419654965400696,0.0,1.0
0.1510031819343567,-0.05209912732243538,-0.09346827119588852,0.12852121889591217,1.0,1.0
0.1499612033367157,0.14422886073589325,-0.09089784324169159,-0.19212497770786285,0.0,1.0
0.15284578502178192,-0.04948313161730766,-0.09474034607410431,0.07055625319480896,1.0,1.0
0.15185612440109253,0.14686039090156555,-0.09332922101020813,-0.2504502832889557,0.0,1.0
0.15479332208633423,-0.04681346192955971,-0.09833822399377823,0.011397214606404305,0.0,1.0
0.1538570523262024,-0.240397647023201,-0.09811028093099594,0.271505743265152,1.0,1.0
0.14904910326004028,-0.0440225750207901,-0.09268016368150711,-0.05043850839138031,0.0,1.0
0.1481686532497406,-0.23770180344581604,-0.09368893504142761,0.21162453293800354,1.0,1.0
0.14341461658477783,-0.041373878717422485,-0.08945644646883011,-0.10908010601997375,0.0,1.0
0.14258714020252228,-0.2351076304912567,-0.09163804352283478,0.154093399643898,1.0,1.0
0.1378849893808365,-0.038801200687885284,-0.08855617791414261,-0.16603462398052216,0.0,1.0
0.1371089667081833,-0.23255124688148499,-0.09187687188386917,0.09745011478662491,1.0,1.0
0.1324579417705536,-0.03624081239104271,-0.08992786705493927,-0.22274738550186157,0.0,1.0
0.13173311948776245,-0.2299700230360031,-0.09438281506299973,0.040269043296575546,0.0,1.0
0.12713372707366943,-0.42362070083618164,-0.09357743710279465,0.30174487829208374,1.0,1.0
0.1186613067984581,-0.22729827463626862,-0.08754254132509232,-0.01892201043665409,0.0,1.0
0.11411534249782562,-0.42106279730796814,-0.08792097866535187,0.24490712583065033,1.0,1.0
0.10569408535957336,-0.22480227053165436,-0.0830228328704834,-0.07416202872991562,0.0,1.0
0.10119803994894028,-0.41864192485809326,-0.0845060795545578,0.19121526181697845,1.0,1.0
0.09282520413398743,-0.22241909801959991,-0.08068177103996277,-0.126883864402771,0.0,1.0
0.08837682008743286,-0.4162980914115906,-0.08321944624185562,0.1392938643693924,0.0,1.0
0.08005085587501526,-0.6101356148719788,-0.08043356984853745,0.4046056568622589,1.0,1.0
0.06784814596176147,-0.41397058963775635,-0.07234145700931549,0.08768745511770248,0.0,1.0
0.05956873297691345,-0.6079850792884827,-0.07058770954608917,0.3566981554031372,1.0,1.0
0.04740903154015541,-0.4119342565536499,-0.06345374882221222,0.04261869937181473,0.0,1.0
0.03917034715414047,-0.6060916185379028,-0.06260137259960175,0.31462574005126953,1.0,1.0
0.027048513293266296,-0.4101363718509674,-0.05630885809659958,0.0028758521657437086,0.0,1.0
0.018845785409212112,-0.6044074296951294,-0.05625133961439133,0.27727454900741577,0.0,1.0
0.006757637020200491,-0.7986836433410645,-0.05070585012435913,0.5516988039016724,1.0,1.0
-0.009216036647558212,-0.6028876304626465,-0.0396718755364418,0.24348104000091553,0.0,1.0
-0.021273788064718246,-0.7974210977554321,-0.03480225428938866,0.5233912467956543,1.0,1.0
-0.03722221031785011,-0.601827085018158,-0.02433442883193493,0.21994803845882416,0.0,1.0
-0.049258753657341,-0.7965928912162781,-0.019935468211770058,0.5048566460609436,1.0,1.0
-0.06519061326980591,-0.601195752620697,-0.00983833521604538,0.2059585154056549,0.0,1.0
-0.07721452414989471,-0.7961756587028503,-0.00571916438639164,0.49552178382873535,1.0,1.0
-0.09313803911209106,-0.6009734869003296,0.004191271029412746,0.20104193687438965,0.0,1.0
-0.1051575094461441,-0.7961551547050476,0.00821211002767086,0.4950440526008606,1.0,1.0
-0.12108061462640762,-0.6011499762535095,0.018112991005182266,0.20496048033237457,0.0,1.0
-0.133103609085083,-0.7965261936187744,0.022212201729416847,0.5033016800880432,1.0,1.0
-0.14903412759304047,-0.6017242074012756,0.032278236001729965,0.21770067512989044,0.0,1.0
-0.1610686182975769,-0.7972924113273621,0.036632247269153595,0.5203882455825806,1.0,1.0
-0.17701447010040283,-0.6027047634124756,0.04704001173377037,0.23947007954120636,0.0,1.0
-0.18906855583190918,-0.7984660267829895,0.051829416304826736,0.5466118454933167,1.0,1.0
-0.20503787696361542,-0.6041091084480286,0.06276164948940277,0.27069899439811707,0.0,1.0
-0.21712006628513336,-0.8000679016113281,0.06817562878131866,0.5824982523918152,0.0,1.0
-0.23312142491340637,-0.996075451374054,0.07982559502124786,0.8958547115325928,1.0,1.0
-0.25304293632507324,-0.8021212816238403,0.09774269163608551,0.62929368019104,1.0,1.0
-0.2690853476524353,-0.6084893941879272,0.1103285625576973,0.36892279982566833,1.0,1.0
-0.28125515580177307,-0.41509386897087097,0.1177070215344429,0.11296408623456955,0.0,1.0
-0.28955700993537903,-0.611688494682312,0.1199663057923317,0.4403415620326996,1.0,1.0
-0.3017908036708832,-0.4184504747390747,0.12877313792705536,0.187753364443779,0.0,1.0
-0.3101598024368286,-0.6151570677757263,0.13252820074558258,0.5181249976158142,1.0,1.0
-0.32246294617652893,-0.4221256375312805,0.14289070665836334,0.269966185092926,1.0,1.0
-0.3309054672718048,-0.22930115461349487,0.1482900232076645,0.025544295087456703,0.0,1.0
-0.33549147844314575,-0.4262041449546814,0.14880090951919556,0.36109501123428345,1.0,1.0
-0.34401556849479675,-0.2334759533405304,0.1560228168964386,0.11878350377082825,1.0,1.0
-0.348685085773468,-0.04089357703924179,0.15839847922325134,-0.12089632451534271,0.0,1.0
