cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward
0.037755656987428665,-0.009513645432889462,0.026800615713000298,0.001178592792712152,1.0,1.0
0.037565384060144424,0.18521389365196228,0.026824187487363815,-0.282929390668869,1.0,1.0
0.04126966372132301,0.37994319200515747,0.021165600046515465,-0.5670328736305237,0.0,1.0
0.04886852577328682,0.1845308244228363,0.009824942797422409,-0.26775774359703064,1.0,1.0
0.05255914479494095,0.37951117753982544,0.004469787701964378,-0.5573257207870483,0.0,1.0
0.06014936789870262,0.18432676792144775,-0.006676726043224335,-0.2632378935813904,1.0,1.0
0.06383590400218964,0.37954339385032654,-0.011941484175622463,-0.55801922082901,0.0,1.0
0.07142677158117294,0.18459108471870422,-0.023101868107914925,-0.26912233233451843,1.0,1.0
0.07511859387159348,0.3800349533557892,-0.028484314680099487,-0.5690012574195862,0.0,1.0
0.08271928876638412,0.18532386422157288,-0.03986434265971184,-0.2854263484477997,0.0,1.0
0.0864257663488388,-0.009207542054355145,-0.04557286947965622,-0.005578094162046909,1.0,1.0
0.08624161779880524,0.18653735518455505,-0.04568443074822426,-0.312284380197525,0.0,1.0
0.0899723619222641,-0.007904994301497936,-0.05193011835217476,-0.03435170650482178,1.0,1.0
0.08981426805257797,0.1879217028617859,-0.0526171512901783,-0.3429563641548157,0.0,1.0
0.093572698533535,-0.006413733121007681,-0.059476278722286224,-0.06731894612312317,1.0,1.0
0.09344442188739777,0.18950827419757843,-0.060822658240795135,-0.3781580328941345,0.0,1.0
0.09723459184169769,-0.00469952030107379,-0.06838581711053848,-0.1052558571100235,0.0,1.0
0.0971405953168869,-0.1987781971693039,-0.07049093395471573,0.16509194672107697,1.0,1.0
0.09316503256559372,-0.002721692668274045,-0.06718909740447998,-0.1489696502685547,0.0,1.0
0.0931105986237526,-0.19682039320468903,-0.07016848772764206,0.12178272753953934,1.0,1.0
0.08917419612407684,-0.0007669460610486567,-0.06773283332586288,-0.1921863704919815,0.0,1.0
0.08915885537862778,-0.1948578655719757,-0.0715765655040741,0.07838419824838638,1.0,1.0
0.08526169508695602,0.0012132952688261867,-0.07000888139009476,-0.23599502444267273,0.0,1.0
0.0852859616279602,-0.19284223020076752,-0.07472877949476242,0.033809415996074677,0.0,1.0
