Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Cluster_1,Cluster_2,Action_Label
0.0,0.0,0.0,0.0,55.07540893554688,0.0,0.0,721.516357421875,0.0,0.0,318.16583251953125,0.0,545.9904174804688,84.66983795166016,0.0,0.0,0,1,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.566593170166016,0.0,110.02598571777344,0.0,304.9975891113281,0.0,122.11229705810548,0.0,0.0,0,2,2
0.0,0.0,0.0,501.7623901367188,0.0,0.0,0.0,336.93328857421875,300.33642578125,18.30009078979492,207.4900054931641,0.0,457.2445373535156,438.9894714355469,0.0,0.0,0,3,7
0.0,0.0,0.0,85.61454010009766,0.0,0.0,0.0,431.6568603515625,180.60601806640625,132.76986694335938,86.33698272705078,81.04003143310547,638.9478149414062,276.7382507324219,0.0,0.0,0,4,6
0.0,0.0,0.0,0.0,489.7511291503906,0.0,0.0,1842.2425537109373,0.0,0.0,1569.230712890625,0.0,275.1933898925781,0.0,0.0,0.0,0,5,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.56015014648438,50.8137321472168,59.32636260986328,0.0,270.8656005859375,28.7081298828125,270.4549560546875,0.0,0.0,0,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.2185668945312,0.0,0.0,229.8056488037109,0.0,536.81982421875,260.8280334472656,0.0,0.0,0,7,6
0.0,0.0,0.0,255.80908203125,0.0,0.0,0.0,336.74493408203125,140.1301727294922,42.310813903808594,58.60357284545898,0.0,670.4374389648438,176.38076782226562,0.0,0.0,0,8,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.58106994628906,0.0,30.09257125854492,0.0,104.65782928466795,0.0,299.6934814453125,0.0,0.0,1,2,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.8050231933594,0.0,0.0,262.2588195800781,0.0,50.81428146362305,240.301513671875,0.0,0.0,1,3,5
0.0,0.0,0.0,0.0,27.50645065307617,0.0,0.0,740.494873046875,255.9289703369141,0.0,442.2183532714844,0.0,122.86145782470705,313.5867004394531,204.1892852783203,0.0,1,4,7
0.0,0.0,0.0,0.0,487.2897033691406,0.0,0.0,1668.4561767578125,0.0,0.0,1324.814453125,0.0,198.5244140625,0.0,0.0,0.0,1,5,6
0.0,0.0,0.0,210.67477416992188,0.0,80.97797393798828,0.0,231.31448364257807,212.150390625,107.68545532226562,82.39562225341797,0.0,232.6003875732422,107.34555053710938,0.0,0.0,1,6,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.2579956054688,0.0,0.0,384.8707580566406,0.0,0.0,411.7879028320313,0.0,0.0,1,7,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.193359375,448.0230712890625,0.0,792.0192260742188,0.0,464.8097534179688,290.6172790527344,649.1605224609375,0.0,1,8,2
